Time at Media End,25/04/2022 17:35
Multimedia File,S26_P076_Zoe_all.mp4
Lower Label,Negative Affect
Upper Label,Positive Affect
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,0
5,0.105
6,0.4756669
7,0.506667
8,0.506667
9,0.506667
10,0.506667
11,0.53566685
12,0.672063476
13,0.630877316
14,0.528421368
15,0.56433355
16,0.8860001
17,1.00666645
18,1.013333
19,1.013333
20,1.013333
21,1.0500001
22,1.066667
23,1.142105421
24,1.0789997
25,1.073333
26,1.073333
27,1.133015667
28,1.046667
29,1.046667
30,1.046667
31,1.046667
32,1.046667
33,1.046667
34,1.046667
35,1.046667
36,1.046667
37,1.046667
38,1.046667
39,1.046667
40,1.046667
41,1.046667
42,1.046667
43,1.046667
44,1.046667
45,1.046667
46,1.111579105
47,1.1386667
48,1.07666675
49,1.066667
50,1.066667
51,1.237193158
52,1.106667
53,1.089123105
54,1.066667
55,1.066667
56,1.066667
57,1.066667
58,1.066667
59,1.066667
60,1.066667
61,1.066667
62,1.066667
63,1.066667
64,1.066667
65,1.066667
66,1.0753336
67,1.35300015
68,1.202105158
69,1.1216667
70,1.088889
71,1.086667
72,1.089667
73,1.252631684
74,1.16833345
75,1.06500015
76,1.046667
77,1.0586667
78,1.06
79,1.10633335
80,1.066667
81,1.67600005
82,1.77033345
83,1.565614
84,1.29500005
85,1.14399995
86,1.2093334
87,1.41566675
88,1.112631368
89,1.053333
90,1.063859842
91,1.066667
92,1.066667
93,1.066667
94,1.066667
95,1.066667
96,1.066667
97,1.0923336
98,1.425262947
99,1.3289998
100,1.17566665
101,1.07133335
102,1.06
103,1.06
104,1.06
105,1.2666665
106,1.29333325
107,1.11066665
108,1.1
109,1.1
110,1.1173333
111,1.3236665
112,1.130158714
113,1.066667
114,1.066667
115,1.066667
116,1.066667
117,1.066667
118,1.066667
119,1.066667
120,1.066667
121,1.066667
122,1.066667
123,1.066667
124,1.066667
125,1.066667
126,1.066667
127,1.066667
128,1.066667
129,1.169824632
130,1.3283333
131,1.1006668
132,1.066667
133,1.066667
134,1.239649316
135,1.7893333
136,1.25699985
137,1.12233335
138,1.095555762
139,1.114815056
140,1.75133345
141,2
142,2
143,2
144,1.954386
145,1.653968381
146,1.518245579
147,1.9913333
148,1.84433335
149,1.644561316
150,1.4390001
151,1.21333335
152,1.0780002
153,1.066667
154,1.066667
155,1.264210684
156,1.141
157,1.06966695
158,1.066667
159,1.066667
160,1.066667
161,1.066667
162,1.066667
163,1.066667
164,1.066667
165,1.066667
166,1.066667
167,1.066667
168,1.066667
169,1.066667
170,1.066667
171,1.066667
172,1.066667
173,1.066667
174,1.066667
175,1.066667
176,1.141403684
177,1.143809524
178,1.08
179,1.08
180,1.08
181,1.08
182,1.08
183,1.08
184,1.08
185,1.08
186,1.08
187,1.08
188,1.08
189,1.08
190,1.08
191,1.08
192,1.08
193,1.08
194,1.08
195,1.08
196,1.08
197,1.08
198,1.08
199,1.07499995
200,1.053333
201,1.0679997
202,1.04399975
203,1.066667
204,1.066667
205,1.066667
206,1.066667
207,1.066667
208,1.066667
209,1.066667
210,1.066667
211,1.066667
212,1.066667
213,1.066667
214,1.347407444
215,1.13266685
216,1.066667
217,1.2563335
218,1.3793335
219,1.423859895
220,1.148253905
221,1.067017842
222,1.070667
223,1.387
224,1.314386053
225,1.1290001
226,1.0840003
227,1.053333
228,1.053333
229,1.053333
230,1.053333
231,1.06500025
232,1.066667
233,1.066667
234,1.066667
235,1.066667
236,1.1336668
237,1.3513334
238,1.55000005
239,1.5710002
240,1.323157895
241,1.59599995
242,2
243,1.995087684
244,1.7333333
245,1.524561526
246,1.4530002
247,1.310476
248,1.239649
249,1.11866655
250,1.06033335
251,1.06
252,1.06
253,1.0903333
254,1.419365095
255,1.089824579
256,1.06
257,1.06
258,1.06
259,1.06
260,1.44100005
261,1.655238095
262,1.483333167
263,1.453333
264,1.32166655
265,1.1363333
266,1.267368368
267,1.27333325
268,1.0989999
269,1.06333335
270,1.06
271,1.06
272,1.06
273,1.06
274,1.68366665
275,2
276,1.69333325
277,1.463508579
278,1.22700005
279,1.100634857
280,1.060350895
281,1.066667
282,1.066667
283,1.066667
284,1.066667
285,1.066667
286,1.066667
287,1.066667
288,1.1160003
289,1.397460286
290,1.131929789
291,1.06
292,1.06
293,1.06
294,1.06
295,1.06
296,1.058245632
297,1.04100005
298,1.288771947
299,1.112698429
300,1.08
301,1.08
302,1.08
303,1.08
304,1.08
305,1.08
306,1.08
307,1.08
308,1.08
309,1.08
310,1.08
311,1.08
312,1.08
313,1.08
314,1.1296667
315,1.3546667
316,1.08600005
317,1.08
318,1.08
319,1.08
320,1.08
321,1.08
322,1.08
323,1.08
324,1.08
325,1.08
326,1.08
327,1.08
328,1.202539619
329,1.6113335
330,1.3976668
331,1.262806947
332,1.154386
333,1.126667
334,1.126667
335,1.126667
336,1.126667
337,1.126667
338,1.41166685
339,1.910476095
340,2
341,2
342,1.97500005
343,1.831851889
344,2
345,2
346,1.928421053
347,1.6106667
348,1.601403632
349,2
350,2
351,1.95666665
352,1.7936666
