mean self-repetition,mean other-repetition,mean self-repetition no tutor,mean other-repetition no tutor,mean self-repetition per participant,mean other-repetition per participant,mean self-repetition per participant no tutor,mean other-repetition per participant no tutor
0.06795019475348925,0.04327818944471677,0.06936894235750199,0.045024428982230635,0.08081952441948889,0.040296252292621064,0.08477187065493516,0.040455446319212746
0.04916571892263171,0.031002531251688083,0.054095344747958726,0.03196802078230938,0.04081886565146342,0.0328044145784163,0.040048970191121705,0.033512790147730065
0.05936309306987655,0.03290663190827796,0.042197197197197195,0.03716677643216624,0.05469511727486161,0.03426203562065471,0.045092611652871505,0.03671077960368626
0.05295861275770984,0.034572462391138474,0.039312650749766115,0.03281326395043833,0.04011694216470997,0.030210327553521814,0.030995918879298336,0.02835781544974462
0.08333286078770386,0.05750786034724381,0.10235521385212504,0.06558900500627032,0.08705806751828898,0.05946422106574884,0.10148196004330223,0.06571643277948819
0.07082045578272776,0.05367274715621836,0.08453150735841804,0.05998538401978109,0.07567102443261292,0.05670082731763695,0.08083877762653331,0.05927880029940391
0.06846120575950984,0.06375261461666051,0.07323761058639905,0.07217582007659816,0.05813053814583165,0.06347613015577949,0.0574481613348304,0.06675817680419034
0.03748010568721725,0.029739732374184705,0.025082793936521356,0.027670241175497236,0.028794006741301344,0.030125925711418026,0.02139236610999753,0.029349407446280076
0.06049205965327175,0.03974383189657789,0.058201514372720024,0.040587447545770115,0.06657582022922079,0.04038397926689081,0.06644170174061427,0.04115357985598903
0.06239682598600251,0.04144331395294166,0.054208497544453615,0.052082062457901326,0.05343463093498809,0.04866182407798312,0.04872393642570056,0.05367580740823964
0.03637987475050014,0.03542097516142898,0.03378542260371949,0.03822694434788601,0.034792549227829414,0.037405345838283824,0.03331586479147466,0.03906932838510398
0.04601861942369928,0.030210078461705724,0.028130664712094695,0.033716819215738485,0.030684103693826188,0.027442465099161963,0.024011966977779943,0.027307020620692898
0.07254292385766854,0.04911114474805807,0.0782441949251874,0.05464360295933959,0.06827348860533289,0.049941626015332856,0.07036141339831856,0.05321110297579972
0.048151695083165996,0.029902808663602256,0.0373346523950329,0.03142268873365681,0.0416827487339286,0.032212370197221216,0.03607605828391669,0.03335031040844311
0.06650154509158028,0.050645078417165944,0.06421299434563937,0.05232890523881345,0.06732652449078043,0.05039386878146049,0.0655882221222634,0.051791436931557834
0.06209607862527327,0.029323342676836773,0.057995737736097855,0.026229461141485284,0.060887319520858255,0.02695795724072171,0.05835139420532059,0.024560052003727784
0.07168409757345036,0.03144680704677928,0.0862632056985502,0.028029656412852925,0.07093698019688052,0.03047335978138116,0.07338424139634854,0.02961261360680123
0.042941158409660764,0.04981633073929908,0.017930636774686017,0.09179619543526936,0.026226489697758315,0.08727437295281773,0.017734510633537058,0.10387872648183934
0.04872673181728161,0.03182896933539103,0.03443732354827227,0.02597204352042406,0.04119355933515463,0.027828282494642614,0.036752786893749056,0.025779854175526758
0.06695814383188664,0.03711483870060213,0.06225985129462299,0.039512641223829435,0.06415474081460591,0.03739698007546681,0.060731514945235765,0.038856896320492273
0.046239098084203185,0.035111880952009504,0.0326010691451278,0.035306534700852786,0.04042155798946541,0.03544356027796884,0.03236578661761149,0.03562070080703708
0.06196764947235858,0.03659643002196475,0.0689727926588389,0.03892169949732322,0.06522259484597064,0.037929459738252284,0.06954945269705129,0.03942885381686388
0.03978454453258899,0.023464878201012312,0.02058510272795987,0.01893538761050276,0.023109465847967837,0.018730704745462682,0.015403956897012452,0.016712781535955092
0.04801692636455243,0.032313310085985564,0.037961682029624466,0.029434148259313418,0.04573875748696741,0.03402758531562937,0.039502488587293945,0.03283357563597508
0.06248967125901753,0.03440811323310843,0.06098294708648444,0.03244182761341287,0.060077581420563075,0.03356884255121352,0.05845305104736773,0.03202594988433602
0.06041229448568372,0.039791145978942614,0.052967396368679205,0.03984784543709568,0.054057490043704984,0.03915534288645872,0.04772266638361991,0.039032538017910325
0.0613344488430985,0.02672933708910459,0.045437021856421136,0.022166501590654926,0.05142448689725356,0.02388050076710997,0.04213381341650203,0.021212790758704313
0.05810682711091801,0.05718809466001227,0.06058705607903019,0.05932841013967213,0.05246066253121016,0.05834132666185129,0.05173345285461901,0.05922017902483915
0.06029354574604896,0.030674469358309933,0.06734712130256017,0.028618897406774618,0.05305966491224047,0.02770284983580784,0.053863630095088794,0.026198622010169238
0.037951563173926485,0.015958287876794843,0.019621902356981788,0.014283085709434243,0.023210550617971698,0.012417711170099013,0.01510423492278331,0.011128512949537026
