mean self-repetition,mean other-repetition,mean self-repetition no tutor,mean other-repetition no tutor,mean self-repetition per participant,mean other-repetition per participant,mean self-repetition per participant no tutor,mean other-repetition per participant no tutor
0.06442145248562542,0.04283199190470872,0.06782945736434108,0.0452994950778156,0.07944892886200287,0.03982622956720362,0.08497139084507042,0.04035313400022007
0.032061034178982824,0.021492029437831923,0.040448867371944294,0.022928718361410663,0.023741021130289548,0.023072625743226237,0.02390160344705799,0.023851547888202016
0.04322193580777876,0.02910850573188234,0.04027777777777778,0.03170207364651808,0.04396131746137806,0.03000619142707235,0.04282770393601487,0.03152115495212119
0.03932647686649399,0.030152211854339504,0.03344519015659955,0.02727318822117479,0.02897811908366974,0.025045623352189107,0.02384361184792219,0.022521957269263298
0.08546564444378277,0.05746158565126848,0.11004442303344483,0.06555008536104683,0.09057338291309253,0.05943967408300655,0.10930862475885632,0.06570422528895864
0.06827637388152955,0.05360474979712906,0.08780448804884894,0.06213776744035213,0.07567096110518365,0.05796667988217191,0.08315271776705467,0.061518609800516204
0.06440972780185934,0.06471562651417735,0.0739590910786563,0.07344681708316828,0.055980084279738926,0.06641734598482833,0.05767188244481622,0.07031647532617565
0.03041263857951074,0.031028052390590855,0.02384740577142538,0.026204406749749883,0.02437072557797451,0.030923890453210652,0.02009053973667944,0.02886287446413581
0.053179397503244165,0.034307320108689636,0.052313562331735695,0.03474597774576417,0.05901890950183593,0.03566910396774582,0.059853168795241454,0.036326506822713114
0.05215318436781457,0.03711746853960616,0.04980092038103088,0.046855089191331765,0.04629102177731701,0.04367358362573612,0.044115881493679544,0.048250127960539166
0.03008991302688198,0.029799231582773138,0.03089977753127104,0.032278803492264946,0.031359022036793825,0.030994561095638612,0.032013378028936425,0.03232543151185968
0.027064894479385357,0.019729841552233656,0.011320754716981131,0.020814641333509257,0.0131259218734141,0.01818649286423541,0.007142857142857143,0.017972794579683777
0.06492734973729732,0.04518318591783398,0.07769194478064556,0.05225210451797098,0.06549848976855988,0.0464713883687442,0.0727056498957858,0.05070562675635673
0.03774860324860325,0.021155225036734063,0.026434583313777942,0.02032817870641451,0.03032048880312351,0.021442603715498415,0.02429071521579077,0.02120942387227462
0.06291684053728003,0.04622180152972433,0.06413632613268462,0.0466973102664382,0.06553914336505774,0.046452096973546464,0.0674860563778344,0.04694717908574405
0.05385362737758613,0.025561942870207646,0.05267642480723727,0.019222829296584136,0.05303015101140926,0.02131059297896536,0.05214327573406782,0.016595856661262263
0.0640609232008582,0.019565670991288073,0.08670173495754892,0.01731701476058521,0.06219347794620521,0.01471528499248075,0.0658171834625323,0.013096418669584707
0.03674164077921422,0.04657793661838653,0.021164021164021163,0.08697591496524104,0.02755457990158764,0.08372445095675432,0.02257130006940037,0.0999781105664054
0.0390654494699443,0.025516255651095037,0.031286306286306284,0.01808054312661418,0.03778058452387194,0.020727932625543774,0.03606707845619136,0.01820002832074035
0.05324255570444467,0.03953696020605604,0.04922210406081374,0.03917109228407665,0.05250772953116717,0.03913879252137712,0.04999441549340743,0.03882725236504175
0.032870938047302074,0.028547841391249516,0.023421998648242993,0.029181908570524023,0.02895610823662869,0.028995018429545116,0.023403712032288138,0.029413728185469973
0.05436869761094128,0.03618818969265554,0.06253885420552087,0.03757102616527393,0.05974970503448647,0.03727007328290442,0.06519233964036525,0.03823404500182495
0.03315057678850447,0.019461539723277892,0.022288359788359788,0.012867362149010284,0.02177583667111681,0.015001169725151187,0.01693121693121693,0.012671360304043899
0.04770002889947742,0.031061258816472603,0.041397745946618124,0.027577623683834568,0.047092280836551995,0.031920324634316766,0.04338863351264145,0.030171856035214845
0.05741449157845457,0.030499518466651145,0.0586447159535153,0.02635188949024938,0.05494272359854776,0.02838544003997483,0.05515883202734104,0.025044968584897777
0.05558962904136889,0.040600334088165164,0.05253031282443048,0.03897568562538736,0.04961342378831875,0.03915125203954568,0.046169058386757965,0.03775326813236996
0.05225525815887665,0.022207783861919194,0.040887188208616775,0.01662731696213839,0.04414013098474836,0.018688000837803708,0.0372393192125335,0.015416426410440201
0.05382626123906734,0.05269038888603329,0.05830712412204125,0.05378310675940158,0.04989715725434242,0.053997683573902625,0.05015121690117686,0.05462600409812553
0.055336859010664353,0.02786211373770898,0.06604385693671408,0.02594051406255975,0.04800411132551923,0.02445714040224326,0.05013647919165878,0.022894193484988223
0.029646396159562494,0.014012597119662096,0.017001216545012163,0.012130158198749864,0.01886209613537536,0.010591401917757141,0.013116039426523297,0.009282064152201721
