mean self-repetition,mean other-repetition,mean self-repetition no tutor,mean other-repetition no tutor,mean self-repetition per participant,mean other-repetition per participant,mean self-repetition per participant no tutor,mean other-repetition per participant no tutor
0.0660273695735569,0.040876146655496055,0.06812332795473248,0.0430296186868877,0.0793397779505862,0.03812773926429399,0.08375373800135616,0.038556291601431314
0.04445808834207985,0.025546519240512454,0.05139890848392873,0.02562486404240999,0.03742362035454446,0.027515314845066308,0.037519058053086,0.028028441467259593
0.05317282952152748,0.029545931685716512,0.039213887963887965,0.03323746665202258,0.049560777391907784,0.030651166324733328,0.041813506160224355,0.03274998488652824
0.048278009767345045,0.03056867052988549,0.03765270443512386,0.029355402718713203,0.03689781393923207,0.02647296671035664,0.029450525172608016,0.024923526500053868
0.07845806174737788,0.05468551684254582,0.09901171935650101,0.06329172276922547,0.08253956131235612,0.05674651059249745,0.09814338529998683,0.0633974582302681
0.0670909056812137,0.05008186887917683,0.08077391241653174,0.0576440692729388,0.07161116379736836,0.05375234902168927,0.07668824950005647,0.05685137301705641
0.06517231972210377,0.06101120432151909,0.07184412579905257,0.0700331773162706,0.05618005385754905,0.060933223177480844,0.056586361852131936,0.06450311499691005
0.03365234156960157,0.028495424843679885,0.02378263519674501,0.026657495962172123,0.026317412068751288,0.029073416166748522,0.02031989731748986,0.028442537750629594
0.05433214588586107,0.03424700436031425,0.05357016480730312,0.03528981073301077,0.060688787296681125,0.034707087675122233,0.06172736985786711,0.03557559969385189
0.054797869647522666,0.03597345649920977,0.04899039555437329,0.04844843043600705,0.04732125568482713,0.04419337951120735,0.04370018084271986,0.050011644068473936
0.030084335996366014,0.031473365408046794,0.028829279077381618,0.03391801119698868,0.029559516024324183,0.033341054777223614,0.028905935989358065,0.034825478339780114
0.0410521477733062,0.02594319256932551,0.02799649686442139,0.030962655443163827,0.028940321623235864,0.02418250290683518,0.023840660001374286,0.02453883208496539
0.06752673212686258,0.04378353724260371,0.07538985104372757,0.04992986048572904,0.06408226963630805,0.04444159721322251,0.06757288013178171,0.048007703313713734
0.04347265026771598,0.0239517170486566,0.033438764540875514,0.02639389487362762,0.03731785369817887,0.026533644552635693,0.03207853828525193,0.028079830626453937
0.05996032463516236,0.04420565745975066,0.058452501001759714,0.04593165444324313,0.06139016867920369,0.043956849914791894,0.060540313085117536,0.04539231691105675
0.054768211120057565,0.02559297054063126,0.05164273298344185,0.023048194236921997,0.05299159798869414,0.022987607297765684,0.05077351357080826,0.02079535510932537
0.0645196996255332,0.025017370214862993,0.08185881911546106,0.021573740050716664,0.06294527740654682,0.022193949453328886,0.06568436991090484,0.02086592578791052
0.03743198227550511,0.04807900648535076,0.01713995079248157,0.09104372687343122,0.023716982741461227,0.08624455490772838,0.01678867127865876,0.10319563309629387
0.042866620096077515,0.02773980163074645,0.031661220618107715,0.02084055577166344,0.03722743987504483,0.023222659743173144,0.03381213298140002,0.020858566063546212
0.06095660551203027,0.033341313665605894,0.05860959856355515,0.035723805786884805,0.05933376490381378,0.0337921865922831,0.05756810680030679,0.03528541427740374
0.038478256310210984,0.029524759636638358,0.026560157844553584,0.0307927882108048,0.03357331486732535,0.03026601600817863,0.026578212696099564,0.03106510988962298
0.056214164408606535,0.03399831455565536,0.06464286419051998,0.036610502697801785,0.059090375686463435,0.03550532853561844,0.06403647222185715,0.03719211011996879
0.03535638749242047,0.02103436139045609,0.019433392885773833,0.017946921646133197,0.02120352499668499,0.017304010258876963,0.014732126155737267,0.01580268357571217
0.04250034621915876,0.028267588655304553,0.035707922482394704,0.025864073325714863,0.041407111822648626,0.029608015838765635,0.03730586950746339,0.028588599164989258
0.05814061906353484,0.030143770658034846,0.05713432701317134,0.028639556335462186,0.056418820154377325,0.02919949398916235,0.055306138528536414,0.02794361850155599
0.05426872247771487,0.03631802052104042,0.048967722653012316,0.037297552416300526,0.048691119047947165,0.0361121442499404,0.043917330802257355,0.03668512676539372
0.054145702582155814,0.023558365586072796,0.0432784500439852,0.019740228489571444,0.04656268106104758,0.021135623664018943,0.040009531735840265,0.018893593713576327
0.05464317299532102,0.05071527918650263,0.058276039307848304,0.05137050130401289,0.0488806616771129,0.051714706615336004,0.048442394827084415,0.05214534884338179
0.05656436506553035,0.02786711407284914,0.06539825526902594,0.026401471397405032,0.05088299471295754,0.025418788579971745,0.05273446331129418,0.024263876586217543
0.03235929193793181,0.01394782354241954,0.01726655570150632,0.01231160676475484,0.019779912191592235,0.010706593000529912,0.012994741789531477,0.009501634487346125
