mean self-repetition,mean other-repetition,mean self-repetition no tutor,mean other-repetition no tutor,mean self-repetition per participant,mean other-repetition per participant,mean self-repetition per participant no tutor,mean other-repetition per participant no tutor
0.019772438592868067,0.01177019211672485,0.01182409397867674,0.01087748159484962,0.014023085932196214,0.009810256596976295,0.008467930677748406,0.00885778413341705
0.038714719247079844,0.023374443059937026,0.027258852258852252,0.01751290098999374,0.031325701750697064,0.02135719953870566,0.026418318523581674,0.019287134269851326
0.042127671771374574,0.01763099258098453,0.005681920418762523,0.015428626225409841,0.02762932954904057,0.016312813717167866,0.005712602861725668,0.014841061533386676
0.047895820660689786,0.025669959994115178,0.018564843061487354,0.021403753065813852,0.03523537248978974,0.023214463516737924,0.01936585445206135,0.020752726512751465
0.023617109001127314,0.01883365353177985,0.02006606416558179,0.021172524591554717,0.022746798087523598,0.01925488990259496,0.019995882677654845,0.021016098637798377
0.03943586210354544,0.01662848657970969,0.032215595251309535,0.0141238479826578,0.035708505865404645,0.015536877940488619,0.032693897521570627,0.014541483877687616
0.023493595454849404,0.011896849066477118,0.013258307008307008,0.0136387509120212,0.015498461224295485,0.010056002317119766,0.009427573661043362,0.010288805342523773
0.035310229718461955,0.013963018829853395,0.012939676394806253,0.012823363517825483,0.023439745663125695,0.011954894658814089,0.011034547465874388,0.010972071531292489
0.042756488723495106,0.026511725826727957,0.03700960537911155,0.027690356524971867,0.04370874390351985,0.025982747088110224,0.0397943340624928,0.02670213495066252
0.04374378651096032,0.018581246664549793,0.01721078185166583,0.022184209150752088,0.028840151245623995,0.020629333213029635,0.017110119357069416,0.022228248533487288
0.03111617097110126,0.02210571637404744,0.02605763406292238,0.021987178408842185,0.02698800800469479,0.022444304435780823,0.023850522171580884,0.022479614027858467
0.04385039597913411,0.02283789043317246,0.038976393103751596,0.025946131960282892,0.040751150471272334,0.019350127927967885,0.03920291947635698,0.018971411256567497
0.03401503432556706,0.02262226092063294,0.019061332499222684,0.021512472427281472,0.027644584751700535,0.02182840030990129,0.017776068675715066,0.02101573923532539
0.05063735423279103,0.027641936776092814,0.03673573089675277,0.03147343093109602,0.0436552664917663,0.029778268621090852,0.03678266070237719,0.03172545214940838
0.04006732630380691,0.02953041832451711,0.024050230471020458,0.03123700144113445,0.03838953813583909,0.028877686323729036,0.023739634405645933,0.03016143296901287
0.04585290801491545,0.020689867682318293,0.02574000077475535,0.021321067339205704,0.0382295834894301,0.020226947620523524,0.025225700335801196,0.020400992269922247
0.03461288877791364,0.02565628482812334,0.021459403000100675,0.02089330366156705,0.03303723416933087,0.028370489220922872,0.03026685039766435,0.028188501704997038
0.03830737995402357,0.023439009775188088,0.008159934720522235,0.03536405882930014,0.01702202394846977,0.03272876085821289,0.0065014597664373695,0.03710779131343494
0.0394354269163914,0.023346284464770287,0.02340410911839483,0.022465449846632568,0.02773880045495843,0.02282742210087003,0.02194540230189057,0.022540057132216913
0.043687232600633806,0.015563621433453724,0.029723886039113735,0.01669344628282315,0.034784592279591,0.015980903640391123,0.02446802110760839,0.016739889058115236
0.03974435253550499,0.02632411003404762,0.01964040233271002,0.02589877749908735,0.03141803242089082,0.026151994935454725,0.019605285006841836,0.025903087114628923
0.033497737649499426,0.0135565004971448,0.030728732256080034,0.012739144090127838,0.035426382150674826,0.012836445837457114,0.034519870390413473,0.012246523010582407
0.0351157720930238,0.021751989946256222,0.012697893842851825,0.019537545496053892,0.01637818690867496,0.01697640307882242,0.0075641814612402835,0.015374582384295118
0.034553996684233236,0.017243245355592362,0.017360454794112468,0.01740580972072044,0.030483549456558366,0.01943028374350844,0.01977635683868177,0.02006865800388591
0.037034547722995775,0.026436555704118677,0.026301197387933063,0.027958980491480802,0.03368936892918311,0.02757056369877322,0.025576226545941674,0.02888621809564846
0.04581745236839281,0.019647691336738982,0.02774174878068865,0.020494158566474904,0.0422101620599868,0.020678460218898406,0.029785078445723884,0.021475775298394912
0.040807568859505004,0.02258308574399934,0.016108858073143786,0.020265528901261147,0.02954645603421626,0.021496695137549465,0.016146016062310704,0.0202318588390492
0.03235777176065236,0.0186813378302531,0.02367123054968359,0.015839091098603514,0.024639852386964717,0.017891038144256605,0.02031362870332124,0.016909245755640748
0.02654493369066093,0.013549268869906934,0.012715692046049188,0.011655339681572535,0.022582535713690295,0.013880385774865129,0.016469994869591435,0.013261709746166013
0.029636773372632586,0.007334200514266602,0.008063590910306236,0.0040577745902478125,0.014651228407995622,0.004607969927500088,0.005701451326451326,0.0031361475773039266
