mean self-repetition,mean other-repetition,mean self-repetition no tutor,mean other-repetition no tutor,mean self-repetition per participant,mean other-repetition per participant,mean self-repetition per participant no tutor,mean other-repetition per participant no tutor
0.16917441763584198,0.12505802369035582,0.1652887323005312,0.13840651379613483,0.18449237430565923,0.13081136887060568,0.18630879757650676,0.13916518799155364
0.15530824778793229,0.12075204789018681,0.13845915552125365,0.11783681364409371,0.14519838536538512,0.12458651979091202,0.13817013483919718,0.12476641080994516
0.17569735936090017,0.13462678864559086,0.13151390682092437,0.1497085306701151,0.16202226682313076,0.14025756089140973,0.13675290926576059,0.14920405154734512
0.14525594101030215,0.11779064238610708,0.12106688887861618,0.11810872597411334,0.11458363411191215,0.1136513168560935,0.09643832259771809,0.11275426005095332
0.18222730030738743,0.1615472180574252,0.1923351227128742,0.1754717708978619,0.18441742480586348,0.1648346409286697,0.1921520099021402,0.17557991938043982
0.17166111529221328,0.13373010348795933,0.1853666978856391,0.144944685532916,0.17399907866093225,0.1398074193772722,0.1785371029435233,0.14456172393949174
0.16885973428957934,0.1334914623849427,0.16593532102874714,0.1488245048245356,0.14050664840599209,0.13355772414651867,0.13225490069153836,0.13967453227793353
0.15380748428787794,0.12889908044327483,0.13745495634094274,0.12882928295658388,0.15191384493500296,0.13017952660443266,0.14454171236917093,0.13047019233002435
0.14336896266252566,0.12512064298667194,0.13830886028074307,0.1273881959053968,0.15138584558857923,0.12478596855896436,0.14973383380642658,0.12634074520123806
0.15571058459148082,0.12782798591642605,0.1305865033179745,0.15128800403193804,0.13701223210001207,0.14230145648326425,0.12475854612630383,0.15299692958981992
0.145631963162265,0.13786660152774835,0.14039426356179935,0.1481034578481688,0.14567668886498933,0.1461108532861381,0.14350785478128741,0.15243266182937001
0.1758463836530311,0.12475105552279997,0.1535136888103621,0.13765363707670134,0.13149869050110624,0.12185664487339168,0.1168679563548572,0.1231804578468383
0.16360056582559807,0.1310999712992114,0.16594087632136603,0.13777108941295588,0.1561583750787332,0.13313510668927483,0.15559303739921687,0.13733592155393937
0.18881439685335227,0.12786266114799832,0.17453577358152753,0.13760471802911595,0.181806369183467,0.13758711453851097,0.1747882363563375,0.14361121421110584
0.1534540332059748,0.13115708851884303,0.14065541718936564,0.13408111180324195,0.15352408837530573,0.12981711536541968,0.14228817652366707,0.1319427942826845
0.16479186857540198,0.12390724269846928,0.15577182349235125,0.12866659429076202,0.171639545495073,0.12413420294417335,0.16922985879378039,0.12668568067257044
0.20419305496435325,0.14395568709415799,0.2129107428679032,0.13893923668754274,0.18599608555179822,0.14374376241350775,0.18302188765182187,0.14278444776651972
0.1687948630594209,0.14908683748876256,0.14623423144656714,0.19732292287363074,0.1512210469231062,0.18936598295736956,0.14293678877397653,0.20775455945105603
0.15083917100863065,0.12307326317658367,0.10481906192321937,0.1244296016347368,0.1273920242730443,0.12425128417930253,0.11329368397442921,0.12478854318811758
0.17407902467143468,0.12490089585277811,0.1694906833631722,0.13813974519437508,0.174859200644576,0.12729262870808383,0.1723955795807373,0.1355616708862001
0.14287237147983128,0.13790887873965885,0.12543669115548475,0.1420317440811931,0.13573658207533076,0.1399339418010877,0.12551302350337834,0.14243584983282587
0.17269876875892443,0.12362331415034687,0.17382533722922738,0.13258797584157372,0.17399545398095995,0.12889457098581475,0.1748846061608828,0.13470821703681812
0.1658445945452486,0.1264841412302221,0.15122219245118407,0.13634652189676555,0.15791868440407306,0.13300889194071583,0.15324360648303045,0.1364568339516499
0.15851340604932418,0.12829353224490667,0.14160209467304605,0.13411111710114826,0.15275595068073372,0.1321615081995724,0.1417860596646666,0.136407056365697
0.17100613509830373,0.13445368891759663,0.16532379166091254,0.13853626694266158,0.17503995739904107,0.1350757121051615,0.17219597674548562,0.13799906741057127
0.1640530172962433,0.12756228256040603,0.1492249684690576,0.13175775991855682,0.15418700008614886,0.12921197712491755,0.14226761465629434,0.13229901758186657
0.16522068307593457,0.1100810111085698,0.14165185644965056,0.11651263281484582,0.1509006060851586,0.11165798467078991,0.13721966114048573,0.11480863736403468
0.16936952785432255,0.14042087800437228,0.17229216531681338,0.14188264330826153,0.155524083400116,0.14027055717886996,0.15286912073276993,0.14063629941152478
0.16206373336667412,0.11685647752924078,0.15872357253231315,0.11748927783739445,0.15332315940450417,0.11552234592754107,0.1499009193086428,0.11542318351161751
0.1591004489675933,0.07615304580098534,0.12773693495569838,0.08299382553596592,0.11883932074393852,0.06528327713620559,0.10120924745628254,0.0642158117722859
