mean self-repetition,mean other-repetition,mean self-repetition no tutor,mean other-repetition no tutor,mean self-repetition per participant,mean other-repetition per participant,mean self-repetition per participant no tutor,mean other-repetition per participant no tutor
0.07129105409325259,0.04534174175558021,0.0713829295256299,0.046939070276296374,0.08372842432957184,0.0417721019522568,0.08688536500422059,0.04170722364468854
0.060725200812776985,0.03203336780367352,0.0665885454294185,0.031571230728598576,0.055679106202066876,0.03368791625631703,0.05598381844013606,0.03397810579462912
0.06325733504304255,0.03356130042527343,0.041812169312169314,0.03769739581526159,0.05677321091215173,0.03488277910527471,0.044559414765507954,0.03726206671266542
0.059803304395442014,0.039042060591729245,0.04308477265996541,0.037348831434828964,0.04444809923348601,0.03461640598515341,0.03336784088315395,0.03277658784403811
0.0869074896217403,0.06013509364555265,0.1056492305798489,0.06860936637290964,0.09049079196097347,0.062134003221216094,0.1046729237555475,0.06867282874171095
0.07679630302226267,0.05720210963025632,0.08589023705493065,0.06365972836314022,0.07909060229663174,0.06009623145767738,0.08228742731695517,0.0626825365490184
0.07196503941985591,0.06619689579242116,0.0759967548977468,0.07500202272511616,0.06063659161316931,0.06535208735056748,0.05940849549678758,0.06864400025633755
0.04093946058871011,0.032953437034490975,0.02753655203275558,0.029840219559070666,0.03143363552086496,0.032698716153519894,0.023402827206860346,0.03132164731083418
0.06664608299137313,0.04203099643645915,0.06292005409541798,0.04281195162047272,0.07243340274784416,0.042243022593874795,0.07118794961275043,0.042860316872897056
0.07014682060538549,0.041599829394615116,0.05459392728288737,0.051947105558742476,0.057633586624522046,0.04855693327640971,0.04981348864368592,0.05341763755637011
0.041330249496233026,0.038450384568039085,0.03870887787263981,0.041703936478846695,0.03963982705586429,0.04032165953405477,0.03812616406730356,0.042143659341138076
0.047849808046470946,0.03307921839553871,0.029588264543577353,0.03592738664402473,0.032621818667635,0.028898457486245765,0.025917031485640507,0.028305222100748154
0.07753664249672147,0.050874043853893366,0.08065677142584306,0.055676258232246346,0.0724308213951115,0.051131977316394,0.07288115503086409,0.053854174746374814
0.05644392737178728,0.03355667467418219,0.04181852071770932,0.0359925909745488,0.04833457294153427,0.035714064779042605,0.04091321059273929,0.037151807178412724
0.0749797436356389,0.055513510408012064,0.06857692052600406,0.056750655730378,0.07601632537426539,0.05520205738800114,0.07072912851027999,0.056186587489666505
0.07004615253117741,0.03237080240420271,0.06067012461543688,0.029733420208568225,0.06699585446394035,0.02999941710948876,0.06110165977828924,0.027836983798370213
0.07726807883680119,0.03215512797629881,0.08923660009321324,0.027977781386768076,0.07481570657025946,0.03131046549851184,0.0763649933944884,0.030344569192721306
0.052742417791872026,0.052998037885355134,0.02568257475918214,0.09574735442768723,0.03561233931631466,0.09057354125557161,0.026663082062108483,0.10733995965689692
0.05374414126061684,0.034081625096029855,0.03585688211080816,0.027343999031484975,0.044241340620973076,0.0297850032430793,0.03866422760186342,0.027504965842153232
0.0766095938940412,0.03884912619324014,0.06728591149027816,0.04107781630125299,0.07504685503667999,0.03903443808323999,0.06925366276128073,0.04037215658561656
0.04828606341638634,0.03603746389615468,0.03253927299813293,0.0361385989387846,0.04115290671291058,0.036256706189460794,0.03174750089841898,0.03636047042703904
0.06548986096568003,0.038892068287491546,0.07259206090732276,0.0412925046657616,0.06839041551437985,0.03987938943309063,0.07267735020662565,0.041330053023652946
0.04233757572184055,0.026383454151574063,0.021421214309685483,0.020492976967030424,0.02440590825377876,0.02061789359130659,0.016069977442418962,0.018091415548823785
0.05225507130746696,0.034757993294286915,0.038162723935577875,0.03187418243598213,0.04858942697805343,0.036503909097544876,0.03973114216493204,0.03531518955617913
0.06947014889998718,0.04098216447826357,0.06403028543058498,0.040307918001742785,0.06559146762706215,0.04023658677839066,0.060933754278727714,0.0395930760981541
0.06584245386970405,0.042543653141959216,0.05632376742966051,0.04294106310383156,0.05872901257691369,0.041926875749373094,0.05088248964818834,0.04202603025192017
0.06873160997354096,0.02849043103864207,0.04717585281359072,0.023757337772400227,0.056443518069574226,0.025553869022146975,0.044133313453603884,0.022791259975348123
0.06517621202122154,0.05999611138574185,0.06776332465216887,0.0600030879036083,0.05886737591296324,0.06036137911323737,0.058003989120961864,0.06045462096848598
0.06196726771156608,0.03252946625666242,0.06726546545227079,0.03040461054595027,0.054198368538638374,0.02961524934576177,0.054218439204926694,0.028099711521476556
0.0449272414726707,0.017862754434066562,0.021115454842376268,0.014933819421213272,0.02625751188697602,0.013341459187860265,0.01584674363078063,0.011504684501729642
