constantparam,constantpval,speakingparam,speakingpval,selfparam,selfpval,otherparam,otherpval,speaklagparam,speaklagpval,selflagparam,selflagpval,otherlagparam,otherlagpval
0.8203468987625817,0.0,0.4785133055201718,8.961776903759164e-81,-0.033319111686347214,0.8307044024501615,2.092066129520826,6.736526511413548e-13,0.38501225649646686,2.1870766640860282e-41,-0.103060391004975,0.5352949086311288,0.19802795293048603,0.5309940631081532
0.9892983331798684,0.0,0.4314247919903267,1.1969464353763791e-45,-0.08777537605291229,0.699156816316921,0.9368797476395501,0.002419139979547629,0.17874857373005731,2.676491654219604e-07,0.04535444602106903,0.8525949965855592,0.34961819576056974,0.31534551233495
1.0559776304051258,0.0,0.43762183551461903,1.478994533036761e-70,0.32641390965025774,0.10939019450092993,0.9505028446769793,5.4185140562474675e-06,0.2637589979007665,2.7752530991766994e-21,0.5381317460120317,0.02104712271466023,-0.21582488021466342,0.35319629352756765
1.0113847413983936,0.0,0.389794717000503,6.388274100316659e-74,-0.09536014478087515,0.4594465102754529,0.7659436469302999,1.912004056581259e-05,0.16972748315899622,6.357053358327214e-12,0.2932969375756857,0.03934999177668247,0.5485521188770234,0.006746703616114511
1.07739489195345,0.0,0.26468280806234146,4.617315967937372e-105,0.6113830503320251,2.311228179752819e-20,0.8397949703376234,1.3207568501313114e-17,0.16098084058028989,4.448422246203429e-31,0.2515838920800065,0.0003177117010474326,0.437570336665182,4.380573233876958e-05
1.0518996466233563,0.0,0.4111157384503632,6.637389780125005e-29,0.5446556581621925,0.028030915487517447,0.4180236479971571,0.28532466960955893,0.14098738846388736,0.0010945298520775363,0.987896980624035,6.494681551119095e-05,1.1830444977937855,0.0055470339523032335
1.0430672415090663,0.0,0.34672504734365983,2.8290675622678757e-119,0.3820928746310818,0.0002863270363600608,1.0169081676166707,7.56841317950152e-08,0.31760918720598386,9.613437932957963e-76,0.3017854207286831,0.008141906281085139,0.17428876433841872,0.4307704724347472
0.9896550814360787,0.0,0.32070559147995026,2.2591599384113107e-43,0.23775276695235123,0.12557369184858205,0.6320234063778627,0.017299640302127373,0.29404326141527104,4.0681169099056025e-28,0.7089219100826134,2.429239445768776e-05,1.3886516463267107,1.3634683841161081e-06
0.9805021478804612,0.0,0.4248553337739008,6.638408654817917e-258,0.3537611664613911,3.0083921662614418e-12,0.7052558107690448,3.8664681341593453e-16,0.3133613787345744,2.0334811317562228e-117,-0.14236418886264596,0.008053591793334284,0.19475332618254715,0.03762855576983194
1.02205512012734,0.0,0.42304941483576486,8.194115845153758e-173,0.44870084412814304,1.0911636521685378e-06,0.7197262682278908,1.9132673000287467e-07,0.18000538510358371,2.788584512269914e-27,0.35860423710912165,0.0006878928638262278,0.9121432958820801,4.169738580991386e-09
