constantparam,constantpval,speakingparam,speakingpval,selfparam,selfpval,otherparam,otherpval,speaklagparam,speaklagpval,selflagparam,selflagpval,otherlagparam,otherlagpval
0.8978101873762254,0.0,0.5163349623457063,1.8573422708100493e-24,-0.25736403478470077,0.011796144241642442,-0.07890955547512918,0.7307809639042548,0.4754665194619424,4.003659629582672e-21,-0.2522328389510769,0.013753056177458244,-0.19200515972737417,0.4024838626447659
1.0148432257297781,1.1762573420836535e-273,0.30732355603223527,4.010928518621664e-06,0.11247288225485963,0.5400486890847258,0.45482462743142915,0.21999977693133013,0.23586623735111384,0.00038753573231973463,-0.10626220778367679,0.5626249188983297,0.3645020270948419,0.3255883300873432
1.0938992508638112,9.223409107556786e-273,0.39010794137774146,2.2756529314149654e-22,-0.09848120656956791,0.332465989270044,0.4036461014223861,0.013892294432025613,0.26789695599759433,6.210383937668088e-12,-0.02710817868923066,0.7901341357044237,0.24803745588321258,0.13055928209676482
1.0600284380768488,0.0,0.33119759095812334,3.970100367093891e-23,-0.17285746384651157,0.0548442458965716,0.27322263468186914,0.13865763514983062,0.2738509082419602,1.9447233764202014e-16,-0.18889194750429017,0.036083103307636144,0.1301068493360753,0.4813712973064851
1.1736528941034592,0.0,0.2636292472342621,3.6413447014584485e-28,-0.11153069370677114,0.033201161680825146,-0.2151008464552144,0.014612323199880324,0.2532472623307768,3.0176331923200735e-26,-0.11717465049761631,0.025381883861646113,-0.2308903483812316,0.00887588636805479
,,,,,,,,,,,,,
1.1143787870559159,0.0,0.3762801795948118,6.517228800757635e-43,-0.06249623026203728,0.30054916692973693,-0.3462172927840242,0.005250634162161081,0.35463109427683387,1.922978841840353e-38,-0.1064948736035226,0.07829158167212576,-0.304038714191649,0.014238633562585331
1.0273447664504936,0.0,0.30294506214954187,8.945343526055798e-13,-0.0992037962317815,0.3418762981400214,0.431771869817427,0.04827021739066326,0.23522119329091418,2.6652847624592018e-08,-0.07471517475765424,0.47423323639994863,0.6360555754541953,0.0036535472629140703
1.0546615096767327,0.0,0.39749596673699045,9.835891477039455e-52,0.08462035844227869,0.2492132530231248,0.1673230126131206,0.25797321901369846,0.312690906126792,3.276363822172147e-33,-0.006702293539614622,0.9272597150948143,0.24807414824268414,0.09357534256468984
1.0554078724634304,0.0,0.4919636920518454,1.2066676681356159e-62,-0.10308673944859559,0.15510056502154548,-0.6148221935018571,9.168943997830322e-06,0.3571816283131271,2.561461994644287e-35,-0.09565363635060178,0.18737269353536518,-0.4778625928465665,0.0005571367888545496
