constantparam,constantpval,speakingparam,speakingpval,selfparam,selfpval,otherparam,otherpval,speaklagparam,speaklagpval,selflagparam,selflagpval,otherlagparam,otherlagpval
0.8175949688257615,0.0,0.6276809418621223,8.809540598636908e-153,-0.22715200594421542,0.03433370586688106,-0.8982866406257711,0.0005586296879954905,0.4129841641173796,3.877976414412334e-60,-0.007859699495736228,0.9532148974970913,0.0066571432212969295,0.9832091309171795
0.9879534657774105,0.0,0.4970098132239224,4.531812470906221e-81,-0.015274002996135017,0.9365284085442689,-0.112083227023839,0.7975126258535944,0.18703093950168387,7.189224917046092e-11,0.0480705990646711,0.8404723040438119,1.4462496512000764,0.010427134314973866
1.0560648418720378,0.0,0.5239028331864691,4.647167328783093e-121,-0.2689400831074547,0.02984725347425563,-0.4351214905206756,0.03599479104404136,0.30961287448259667,1.0749332035050422e-37,-0.3504447279559388,0.013510980749820125,-0.5927358278613085,0.01298900214633736
1.009123538642268,0.0,0.4779716507021779,2.2311829893293605e-136,-0.24452395991128748,0.02552980080817409,-0.9661989742907384,0.00018172132438972895,0.24720247420954314,6.033464318250575e-33,-0.02359890386279012,0.8529356993715387,-0.03524852556391944,0.9057246788563136
1.0723975415355833,0.0,0.40106848882124924,9.424052459332962e-250,-0.1632424237093861,0.00010156658449951324,-0.47796300894409494,5.529030075087368e-08,0.24796442382610492,1.57941258103687e-85,0.02326300686933058,0.6419123195334413,-0.4475618865314501,1.6616571590325606e-05
1.0478717741781236,0.0,0.5048118462102287,1.708475802083037e-49,0.25666299216300437,0.053041621497347965,-0.8130990263545065,0.008666993721270808,0.2858127283219204,4.395446137836097e-15,0.1955332521093438,0.5576945345301045,0.34786039225954957,0.3343076305463729
1.042006417873213,0.0,0.43578708265116994,4.13270930274329e-211,-0.04217458655075709,0.5151828220432015,-0.4990104873856642,9.207113432333625e-07,0.3575194650167081,7.971257738937591e-119,-0.06579178419374887,0.4031136233918903,-0.14060068122648073,0.25109395840543836
0.9849897453201388,0.0,0.38712600020684496,9.15148811159669e-73,0.5378251091979672,0.006499113788986337,-1.0627378275748134,0.0016551737338992723,0.39439785040424785,1.484825383867282e-59,0.5298956294547578,0.03511375771426695,0.21023147932132902,0.5958332923907363
0.9781645753643744,0.0,0.5678765233559545,0.0,-0.3449081487273469,1.301101678291474e-08,-0.6833580354454397,2.2065552817408327e-07,0.3489151393250239,8.448271489530511e-217,-0.278980992774597,5.923554199660556e-05,-0.04018927989193327,0.7866407581583161
1.0210070053105267,0.0,0.5340603972501289,0.0,-0.2483688169206299,0.0006443180840370725,-1.0274786597357557,9.38131271915931e-13,0.29750049851347415,3.803257173110194e-90,0.053719857831432516,0.5401294313242114,-1.0949992744039891,5.497225058464381e-10
0.8240768157625074,0.0,0.30622382755766986,1.494409597130796e-24,-0.03950609624311889,0.8639523223253684,0.6382587979759272,0.11876834461311234,-0.07738949019505577,0.019626423927665487,-0.2200896356835009,0.396081979824369,1.9655170383430929,0.00010093656140603991
0.9616207111526758,0.0,0.5305320011525166,8.115331599072737e-27,2.384882612090423,0.11103202991405801,-0.8474738711671692,0.469739866185227,0.33110055703921626,9.676667358126553e-11,-0.02984960084298205,0.9192923088599515,-0.7844841812333805,0.44687543551068654
0.993121143309403,0.0,0.5052396741060418,0.0,-0.048030651880307716,0.365113327904121,-0.707066369319133,2.4161537033449247e-13,0.32858241323495274,5.4638321487931326e-164,-0.11288685381019761,0.08057770729955413,-0.3976772120839146,0.0005023805263850049
0.9270670416908043,0.0,0.6120786968271421,1.6962489660680612e-225,0.4723709798588407,0.017419250472290464,0.9193184852118826,0.005763038170970801,0.3674883065905614,1.2336214492273185e-74,-0.10646181142181069,0.62982188706632,0.06677783750097202,0.8562115937080109
0.9652046029356384,0.0,0.5772250497119648,1.4868337150744577e-288,-0.12097424368659183,0.14942145051572392,-0.47371491245209996,0.0002523238004346126,0.34458652825919184,2.9177167459744455e-98,0.0028631589216458167,0.9782549741356146,-0.12991654381776824,0.3865200894934896
1.0472070153235937,0.0,0.4655364669068326,3.07019577123324e-277,0.06251467723182975,0.35002368757053537,-0.33242241438885756,0.05919305105350773,0.3097360890296303,2.6473026606119284e-115,-0.10079805205638954,0.1851998534422186,-0.11731200071042089,0.5484430288927774
0.9989067158313049,0.0,0.3971414210743018,1.3336214163712047e-92,-0.044418870411622235,0.5989242575309837,0.038570276984477125,0.9272956444613727,0.37513847209626006,7.040909776712411e-66,-0.03415544502514489,0.7308390376933118,-0.5862570705727265,0.24438195568570925
