constantparam,constantpval,speakingparam,speakingpval,selfparam,selfpval,otherparam,otherpval,speaklagparam,speaklagpval,selflagparam,selflagpval,otherlagparam,otherlagpval
0.8968782883504096,0.0,0.5069383861180424,2.210342442233034e-37,-0.31781011208815635,0.02144305420757648,-0.44641068627069425,0.21676336953233533,0.4434617039294014,2.5530791286050095e-29,-0.21344907488471487,0.12258780069638904,-0.43342357786972807,0.23163150832448873
1.0148830730572391,1.8862389387002227e-273,0.38856437613371714,4.3861060739893783e-16,-0.11486889992565863,0.6570150419140689,-0.19300167128744455,0.7297339514402879,0.2680986990248846,1.269382149550111e-08,-0.288797548555109,0.2645047142354966,0.36836704259644315,0.5096595941800555
1.0946577121318832,4.995588065428362e-274,0.45840532536990447,1.3845458036475075e-44,-0.3793175516060122,0.019403412976494654,-0.26662581700940124,0.32714956083816815,0.327189192127084,1.3457849650911897e-25,-0.21039454635454538,0.19299787863467507,-0.4462817360700196,0.10126123653399688
1.0602816371686603,0.0,0.36313971969194214,2.2450020562707133e-40,-0.14601571254836299,0.29769668866974064,-0.48589658451399886,0.1937205358398179,0.28766674080509036,1.1424624421945932e-26,-0.023236528839941872,0.8683827391074147,-0.6476456454239873,0.08374086248056009
1.1732808825816277,0.0,0.23388442130177475,4.5650826949626364e-32,-0.15615793869637867,0.014426376090396318,-0.19474558174103776,0.16103893277391787,0.218052480415458,3.132574314819027e-28,-0.12775535623293224,0.04540882874541951,-0.22966501405262277,0.09917375867943823
,,,,,,,,,,,,,
1.114849681824565,0.0,0.3481332062710075,7.721419086892208e-55,-0.1015450774015331,0.24203051377540272,-0.4069144851418512,0.00510691393135897,0.3286148104641373,2.4438203076151897e-49,-0.06651909239866358,0.4439304020115237,-0.463239491030086,0.001453957656029124
1.0277748287523034,0.0,0.3410281580367822,1.5207307749450457e-25,0.2795864673717946,0.2930023557083461,-0.22354844577622124,0.645918709661066,0.29493310495781355,1.2908836958282494e-19,0.35499377974267676,0.17722059687392305,0.13469465385746518,0.7853758635245504
1.0543118228156816,0.0,0.4657196489718693,2.6338482094913846e-122,-0.2874856428711,0.004265580176122491,-0.496803133076868,0.03791844289039011,0.36331132687324186,4.0315689632423956e-78,-0.24603807207551126,0.014332034657058576,-0.1274961562010166,0.594247669468239
1.0556641180502828,0.0,0.4414273508156304,1.2485536753176016e-84,-0.3125635833234665,0.0007536182450246285,-0.7737993633677034,3.29479757033905e-05,0.3105473994055831,1.662453642867018e-45,-0.18513307903715964,0.045712140997479715,-0.6133877670365809,0.0009886053666555473
0.8454541023953093,0.0,0.42484900573556783,2.3518789137919477e-19,-0.20827477106181574,0.6575382146157374,-0.286049330136294,0.5734501460394152,0.33757435535591973,7.139190038799214e-13,-0.46708273511344817,0.32017358562047743,0.10706923356216097,0.8331180570215267
,,,,,,,,,,,,,
1.0587594045771527,0.0,0.3645348878639535,1.0974390362993684e-69,-0.11859869938774889,0.15092945943910924,-0.3052390598821896,0.05996229503601479,0.2997772424565988,5.8213558649559374e-49,-0.05711280821487737,0.5064722036122928,-0.3857970873836077,0.019808287583009006
