constantparam,constantpval,speakingparam,speakingpval,selfparam,selfpval,otherparam,otherpval,speaklagparam,speaklagpval,selflagparam,selflagpval,otherlagparam,otherlagpval
0.817007016707815,0.0,0.6189836726907684,4.2532820775871404e-142,-0.20109046935625413,0.062283362222505606,-0.5702417936898472,0.03604037223674759,0.40793811573859784,3.2834819557525924e-55,-0.016721452828779293,0.9009044154989674,0.27769429508613475,0.4034287818376776
0.9879293275307774,0.0,0.5066030920459561,4.475788162113346e-78,-0.2442281456689246,0.20994616179684164,-0.15180659378551936,0.7317713993785229,0.17728824318376962,3.79184352396059e-09,-0.1566157771625813,0.5227925743166438,1.9928678338308436,0.000478951168843007
1.055982277020416,0.0,0.5242961469118597,1.4774598501963296e-117,-0.2955805229303481,0.016169229596629506,-0.3654016486211197,0.07917282321671208,0.3149899590902635,1.6632446806675084e-37,-0.32126081276909624,0.022543718741375337,-0.692801371458088,0.0038581499922865467
1.0092802641148388,0.0,0.477685263099369,8.522709962817393e-125,-0.1831868841452683,0.1014504854200332,-0.9009374139180116,0.0024586584786734033,0.24543998620067123,4.346419185063169e-29,-0.12008992947326547,0.35713702055349783,0.10505472631686641,0.7625569192889238
1.0713944665808415,0.0,0.4003541452667593,5.385209274645159e-239,-0.14687813931702914,0.001013120856795857,-0.45173260226626105,1.6565851586518375e-06,0.2479457173044855,2.846354579274102e-81,0.01631494022674496,0.7596940751571369,-0.34843310725123283,0.001731190380819256
1.0483251787136436,0.0,0.5039815286516403,9.230160612821562e-48,0.251078353820705,0.06656183465808098,-0.8514259965550801,0.014822511290723525,0.2523607608028416,5.2224394334346505e-11,0.9576373075064872,0.01887063126847346,0.5465136210406675,0.24124437877957955
1.0421002818029628,0.0,0.4356531075599765,4.900835912728862e-210,-0.03622492526972115,0.5831184401165038,-0.5219608316310302,7.424687620552774e-07,0.35791247755844086,8.416796393050981e-119,-0.05625032119534241,0.4861578583669959,-0.17607851690344667,0.1665286584158563
0.9853465949258956,0.0,0.37858453684809296,5.834471217122941e-66,0.4395244199375581,0.04134658077220882,-0.6089109282824978,0.11338719195740563,0.36533252220059703,4.597563848253342e-48,0.8962999896941598,0.0016579236140224745,0.9856198408377035,0.03210656578025641
0.9776593592114333,0.0,0.55230132952782,0.0,-0.19904920688462258,0.0017396441688951852,-0.33053414917978996,0.028186892018727983,0.34973872559910385,1.3496446134848704e-177,-0.31721956962074255,1.2563748280182854e-05,0.12416916156652935,0.4636175280069875
1.0207523353861638,0.0,0.536652804613032,1.554901519045611e-300,-0.31523666316736715,2.49158581136839e-05,-0.8823640027106103,4.885078542099111e-09,0.2874715353791068,8.05831492761498e-78,-0.0035259789851021517,0.9693324197941082,-0.6324641182632392,0.000649309188296077
