P073,P082,P084,P099
0.0,0.0,0.0,0.0
,0.0,0.0,0.0
0.0,0.0614988421052633,0.0,0.0
0.0,0.4459238,0.3244565,0.0
0.0,0.548913,0.698671555555556,0.0
0.0,0.548913,0.878146421052632,0.0
0.0,0.548913,0.944507789473685,0.0
0.0,0.548913,0.961956,0.0
0.0,0.548913,0.961956,0.0
0.420833375,0.548913,0.961956,0.0
1.0826388125,0.548913,0.961956,0.314073157894737
1.021528,0.548913,0.961956,0.604977
0.9993055625,0.548913,0.961956,0.621281263157895
0.934876444444444,0.548913,0.961956,0.749713789473684
0.922222,0.548913,0.961956,0.834540666666667
0.922222,0.5502717,0.961956,0.836956000000001
0.922222,0.6149456,0.918478105263158,0.836956000000001
0.931372411764706,0.813787210526316,0.685926631578947,0.849541947368421
0.98202605882353,0.93179335,0.603261,0.911899157894737
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.923912999999999
1.011111,0.945651999999999,0.603261,0.962814526315789
1.011111,0.945651999999999,0.611556157894737,0.980548947368421
1.011111,0.945651999999999,0.844107578947369,0.96603225
1.011111,0.945651999999999,0.928775736842105,1.03049494444444
1.011111,0.945651999999999,0.945651999999999,1.043478
1.011111,0.945651999999999,0.945651999999999,1.03318073684211
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.027174
1.011111,0.945651999999999,0.945651999999999,1.1138586
1.012499875,0.945651999999999,0.945651999999999,1.13186494736842
1.07026123529412,0.945651999999999,0.945651999999999,1.03140094444444
1.072222,0.945651999999999,0.945651999999999,1.02288347368421
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.072222,0.945651999999999,0.945651999999999,1.048913
1.10158707142857,0.945651999999999,0.945651999999999,1.048913
1.15119028571429,0.87826075,0.945651999999999,1.048913
1.12976192857143,0.83586925,0.945651999999999,1.048913
1.127778,0.822654368421052,0.945651999999999,1.048913
1.10714292857143,0.820652,0.945651999999999,1.048913
1.1,0.86277155,0.945651999999999,1.048913
1.1,0.923912999999999,0.967089277777778,1.048913
1.10714285714286,0.951087,1.04490821052632,1.048913
1.183333,1.423627,1.081522,1.0594805
1.183333,1.5,1.081522,1.070652
1.21031707142857,1.4945652,1.081522,1.070652
1.244444,1.8614131,1.081522,1.070652
1.244444,2.0,1.08009178947368,1.04921494444444
1.22976157142857,1.64216242105263,0.965102736842105,1.027174
1.08370366666667,1.00760875,0.940217,1.027174
1.077778,0.934783,0.940217,1.027174
1.077778,0.934783,0.940217,1.027174
1.08214307142857,0.934783,0.940217,1.03117842105263
1.36000013333333,0.9815218,1.1222824,1.043478
1.777778,1.038043,1.84553763157895,1.06582111111111
1.60000007142857,1.038043,1.99577294444444,1.02345510526316
1.13968235714286,1.038043,2.0,1.016304
1.094444,1.038043,1.90875278947368,1.01207755555556
1.094444,1.038043,1.40732273684211,1.01087
1.094444,1.038043,0.979405105263158,1.02316957894737
1.094444,1.038043,0.978261,1.02488557894737
1.094444,1.038043,0.978261,1.01516010526316
1.094444,1.038043,0.978261,1.01087
1.31706335714286,1.038043,0.978261,1.01087
1.488889,1.038043,0.978261,1.01087
1.488889,1.038043,0.978261,1.03518321052632
1.78730157142857,1.038043,0.978261,1.048913
2.0,1.038043,0.978261,1.048913
2.0,1.038043,0.979405157894737,1.048913
1.69007928571429,1.038043,1.04033157894737,1.048913
1.29285735714286,1.038043,1.043478,1.048913
1.04487169230769,1.04719636842105,1.043478,1.048913
1.011111,1.8622283,1.043478,1.048913
1.011111,2.0,1.043478,1.048913
1.011111,2.0,1.16817633333333,1.048913
1.011111,2.0,1.1461957,1.048913
1.011111,2.0,1.02807977777778,1.048913
1.011111,2.0,1.027174,1.048913
1.011111,2.0,1.027174,1.048913
1.011111,2.0,1.52288331578947,1.048913
1.049603,2.0,1.99485126315789,1.048913
1.083333,2.0,1.13701378947368,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.081522,1.048913
1.083333,2.0,1.59324942105263,1.048913
1.083333,2.0,1.92763157894737,1.048913
1.083333,2.0,1.15932489473684,1.048913
1.083333,2.0,1.054348,1.048913
1.083333,1.998913,1.054348,1.048913
1.083333,1.9410323,1.054348,1.048913
1.083333,1.4467391,1.054348,1.048913
1.083333,1.39816936842105,1.054348,1.048913
1.083333,1.8809783,1.054348,1.048913
1.083333,1.06874995,1.061785,1.048913
1.083333,1.027174,1.103261,1.048913
1.083333,1.0258153,1.103261,1.048913
1.083333,0.9692932,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,0.967391000000001,1.103261,1.048913
1.083333,1.79021735,1.103261,1.79490842105263
1.083333,1.979119,1.103261,1.56836378947368
1.083333,1.15951085,1.144837,0.994279210526316
1.083333,0.98913,1.092391,1.043478
1.083333,0.98913,1.092391,1.043478
1.083333,0.98913,1.092391,1.043478
1.083333,0.98913,1.092391,1.043478
1.083333,0.98913,1.092391,1.043478
