P040,P044,P048,P052
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0247282,0.0570174736842106,0.0,0.0
0.62271152631579,0.728362526315789,0.0,0.358409631578948
0.836956,1.033333,0.0,0.558352473684211
0.8997284,1.033333,0.0,0.581522
0.68016315,1.033333,0.0,0.588386947368421
0.586670684210526,1.033333,0.412418235294118,0.635297263157895
1.07934785,1.033333,1.09629622222222,0.641304
1.7214675,1.033333,1.02368389473684,0.641304
2.0,1.033333,1.011111,0.641304
1.93192215789474,1.033333,1.011111,0.641304
1.4771739,1.033333,1.011111,0.650171315789474
1.1315217,1.033333,1.011111,0.711670000000001
0.6877718,1.033333,1.011111,0.711956
1.50491723809524,1.04567872222222,1.011111,0.711956
0.969202666666667,1.35333345,1.011111,0.711956
0.815217,1.57469155555556,1.011111,0.711956
1.29211935,1.577778,1.011111,0.711956
1.88749995,1.577778,1.011111,0.711956
1.48478265,1.577778,1.011111,0.623569526315789
0.974256210526317,1.577778,1.94183005882353,0.621853157894737
0.972826000000001,1.577778,2.0,0.749428
0.972826000000001,1.577778,2.0,0.766304
0.972826000000001,1.577778,2.0,0.766304
0.972826000000001,1.19999994736842,2.0,0.766304
0.972826000000001,1.072222,2.0,0.766304
0.972826000000001,1.072222,2.0,0.766304
0.972826000000001,1.072222,2.0,0.766304
0.972826000000001,1.072222,2.0,0.766304
0.972826000000001,1.072222,2.0,0.766304
0.972826000000001,1.072222,2.0,0.766304
0.980162950000001,1.072222,2.0,0.766304
1.62318838095238,1.072222,1.49385973684211,0.766304
0.925120722222222,1.072222,0.9435185,0.766304
0.923912999999999,1.072222,0.970760315789474,0.766304
0.923912999999999,1.11111094736842,1.00263178947368,0.766304
1.2513586,1.47076042105263,1.016667,0.766304
1.2989129,1.477778,1.04722255555556,0.766304
0.867276789473685,1.477778,1.93888889473684,0.745709105263158
0.938858549999999,1.477778,2.0,0.692505789473684
0.945651999999999,1.477778,1.97543857894737,0.684783
0.9932065,1.477778,1.18859647368421,0.684783
1.027174,1.477778,1.55555568421053,0.684783
1.027174,1.477778,1.80980388235294,0.684783
1.027174,1.59005836842105,1.02746905555556,0.684783
1.027174,1.622222,1.044444,0.742849263157895
1.027174,1.622222,1.044444,0.70537752631579
1.027174,1.622222,1.044444,0.701087000000001
1.027174,1.622222,1.044444,0.701087000000001
1.027174,1.622222,1.044444,0.701087000000001
1.027174,1.622222,1.044444,0.701087000000001
1.027174,1.622222,1.44619863157895,0.701087000000001
1.027174,1.622222,2.0,0.701087000000001
1.027174,1.622222,1.55555563157895,0.701087000000001
1.1543479,1.622222,1.06882727777778,0.701087000000001
1.78913045,1.622222,1.19248364705882,0.701087000000001
2.0,1.01286536842105,1.46432731578947,0.701087000000001
2.0,0.12192952631579,1.13538,0.701087000000001
2.0,0.0222220000000002,1.05586411111111,0.701087000000001
1.91956515,0.517592666666667,1.061111,0.701087000000001
1.0932065,0.84611115,1.061111,0.701087000000001
1.021739,0.85,1.061111,0.701087000000001
1.021739,0.85,1.061111,0.701087000000001
1.021739,0.85,1.061111,0.701087000000001
1.021739,0.85,1.061111,0.701087000000001
1.021739,0.85,1.061111,0.701087000000001
1.021739,0.85,1.061111,0.715675052631579
1.021739,0.85,1.061111,1.76973684210526
1.021739,0.85,1.061111,1.88701384210526
1.021739,0.85,1.061111,0.775171578947368
1.021739,0.85,1.061111,0.559783
1.021739,0.85,1.061111,0.579805421052632
1.021739,0.85,1.061111,0.592391
1.021739,0.85,1.061111,0.592391
1.021739,1.10292394736842,1.061111,0.731979210526316
1.021739,1.69385994736842,1.061111,0.875
1.021739,1.716667,1.061111,0.908695599999999
1.021739,1.716667,1.061111,0.923912999999999
1.021739,1.716667,1.061111,0.923912999999999
1.021739,1.716667,1.061111,0.923912999999999
1.021739,1.59649147368421,1.061111,0.923912999999999
1.021739,1.11491242105263,1.061111,0.923912999999999
1.021739,1.066667,1.061111,0.923912999999999
1.021739,1.066667,1.061111,0.923912999999999
1.021739,1.066667,1.061111,0.923912999999999
1.021739,1.08684242105263,1.061111,0.923912999999999
0.8146739,1.51111131578947,1.061111,0.923912999999999
0.658180578947368,1.577778,1.09598761111111,0.923912999999999
0.690475904761905,1.577778,1.27438272222222,0.923912999999999
0.755435,1.577778,1.37222231578947,0.923912999999999
0.785597799999999,1.577778,1.49473684210526,0.923912999999999
0.798912999999999,1.577778,0.971052473684211,0.923912999999999
0.798912999999999,1.577778,1.011111,0.923912999999999
0.798912999999999,1.577778,1.011111,0.923912999999999
0.798912999999999,1.577778,1.011111,0.833524
0.798912999999999,1.577778,1.011111,0.766304
0.798912999999999,1.577778,1.011111,0.766304
0.798912999999999,1.577778,1.011111,0.766304
1.21277175,1.577778,1.011111,0.766304
2.0,1.577778,1.011111,0.766304
2.0,1.577778,1.011111,0.766304
1.70570645,1.577778,1.698538,0.766304
0.982336700000001,1.577778,2.0,0.766304
0.961956,1.22456136842105,2.0,0.766304
0.961956,-0.0885966842105262,2.0,0.766304
0.961956,-0.277778,1.91052631578947,0.766304
0.961956,-0.277778,1.64766094736842,0.766304
0.961956,0.682456105263158,0.979629666666667,0.766304
0.961956,1.15029263157895,1.011111,0.766304
0.961956,1.116667,1.011111,0.766304
0.961956,1.116667,1.011111,0.770022684210527
0.961956,1.116667,1.011111,0.719107684210526
0.961956,1.116667,1.011111,0.759439368421053
0.961956,1.116667,1.011111,0.804348
0.961956,1.116667,1.011111,0.804348
0.961956,0.202777722222222,1.011111,0.804348
0.961956,-0.222514684210526,1.011111,0.804348
0.961956,-0.434211,1.011111,0.804348
0.961956,-0.444445,1.011111,0.804348
0.961956,-0.444445,1.011111,0.804348
0.961956,-0.444445,1.011111,0.804348
0.961956,-0.444445,1.011111,0.804348
0.961956,-0.444445,1.011111,0.804348
0.961956,-0.0640354210526315,1.011111,0.804348
0.961956,0.99093552631579,1.011111,0.804348
0.961956,1.044444,1.011111,0.804348
1.8889750952381,1.044444,1.011111,0.804348
1.99365944444444,1.044444,1.011111,0.804348
1.8565218,1.044444,1.02631573684211,0.804348
1.82660452380952,1.044444,1.84722227777778,0.804348
1.20194510526316,1.044444,2.0,0.804348
1.081522,1.044444,2.0,0.792048210526316
1.081522,1.044444,2.0,0.691361736842105
1.081522,1.05116915789474,2.0,0.730835421052632
1.081522,1.567284,2.0,0.811212631578948
1.081522,1.627778,2.0,0.891304
1.081522,1.627778,2.0,0.891304
1.081522,1.627778,2.0,0.891304
1.081522,1.79122821052632,2.0,0.891304
1.081522,2.0,1.56315789473684,0.891304
1.081522,2.0,1.00321610526316,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.65360415789474,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
2.0,2.0,1.011111,0.891304
1.93994575,2.0,1.011111,0.891304
1.64021735,2.0,1.40526321052632,0.891304
1.04204810526316,2.0,1.2780702631579,0.883008894736842
1.027174,2.0,1.09415210526316,0.85068652631579
1.027174,2.0,1.45864194444444,0.847826000000001
1.027174,2.0,2.0,0.847826000000001
1.027174,2.0,2.0,0.847826000000001
1.027174,2.0,1.23625705263158,0.847826000000001
1.027174,2.0,1.02222236842105,0.847826000000001
1.027174,2.0,1.02690078947368,0.847826000000001
1.07554355,2.0,1.027778,0.847826000000001
1.929634,1.98713452631579,1.027778,0.847826000000001
1.4505434,1.66635794444445,1.56842115789474,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.88958805263158,1.661111,2.0,0.847826000000001
2.0,1.661111,2.0,0.847826000000001
1.63288045,1.661111,2.0,0.847826000000001
1.5464673,1.661111,2.0,0.847826000000001
1.08895836842105,1.661111,1.63391810526316,0.847826000000001
