P013,P031,P041
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.076087,1.088889
1.033333,1.035469,1.088889
1.033333,1.021739,1.088889
1.033333,1.1263584,1.088889
1.033333,1.11584663157895,1.088889
1.033333,1.05034326315789,1.088889
1.033333,1.34410768421053,1.16052642105263
1.033333,1.181064,1.94444442105263
1.033333,0.97711652631579,2.0
1.033333,0.994565,2.0
1.03654936842105,0.994565,1.64415210526316
1.155556,0.999713947368421,1.05994189473684
1.15789510526316,1.05263189473684,1.055556
1.2,1.059783,1.055556
1.2,1.059783,1.055556
1.2,1.06035505263158,1.055556
1.2,1.24342089473684,1.26694455
1.12368421052632,1.98512589473684,0.992901388888889
1.061111,1.611556,0.9469447
1.061111,1.047769,1.033333
1.061111,1.032609,1.27280694736842
1.061111,1.032609,1.61637457894737
1.10438594736842,1.032609,1.54795310526316
1.75380136842105,1.032609,1.21374284210526
1.87894768421053,1.032609,1.01694475
1.9663892,1.032609,1.03947352631579
1.98654978947368,1.032609,1.044444
2.0,1.032609,1.044444
1.98450289473684,1.032609,1.044444
1.93362542105263,1.032609,1.044444
1.933333,1.032609,1.044444
1.933333,1.032609,1.044444
1.9283622631579,1.032609,1.044444
1.62865489473684,1.032609,1.044444
1.09064321052632,1.032609,1.044444
1.011111,1.032609,1.044444
1.011111,1.032609,1.044444
1.011111,1.032609,1.044444
1.86111110526316,1.13559805,1.24678331578947
2.0,1.43085733333333,1.98947368421053
1.88187136842105,1.06550357894737,1.55614021052632
1.36140352631579,1.059783,1.24269015789474
1.02865510526316,1.059783,0.999415473684211
1.016667,1.059783,1.005556
1.016667,1.059783,1.005556
1.016667,1.059783,1.005556
1.016667,1.059783,1.005556
1.50771622222222,1.059783,1.005556
2.0,1.059783,1.005556
2.0,1.059783,1.005556
2.0,1.059783,1.005556
1.34444442105263,1.059783,1.005556
0.966667000000001,1.059783,1.005556
0.966667000000001,1.059783,1.005556
0.966667000000001,1.059783,1.005556
0.966667000000001,1.059783,1.005556
0.966667000000001,1.059783,1.005556
0.966667000000001,1.059783,1.005556
1.58245615789474,1.059783,1.005556
1.94876505555556,1.059783,1.005556
0.978654894736842,1.059783,1.005556
0.937426631578947,1.059783,1.005556
0.983333,1.09610994736842,1.005556
0.983333,1.12471378947368,1.005556
0.983333,1.07065215789474,1.005556
0.983333,1.04605247368421,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.043478,1.005556
0.983333,1.05234531578947,1.005556
0.983333,1.946558,1.005556
0.983333,2.0,1.005556
0.983333,2.0,1.02573136842105
0.983333,2.0,1.09181252631579
0.983333,2.0,1.094444
0.983333,2.0,1.094444
0.983333,1.99856973684211,1.094444
0.983333,1.98340968421053,1.094444
0.983333,1.96281484210526,1.094444
0.983333,1.95308936842105,1.094444
0.983333,1.951087,1.094444
0.983333,1.951087,1.094444
0.983333,1.72853255,1.094444
0.983333,1.01573215789474,1.094444
0.983333,0.945651999999999,1.50116936842105
0.983333,0.945651999999999,2.0
0.983333,0.945651999999999,2.0
0.983333,0.945651999999999,1.92017547368421
1.64228383333333,0.945651999999999,1.02426905263158
2.0,0.945651999999999,1.23713442105263
2.0,0.945651999999999,1.21900552631579
1.38099415789474,1.00028584210526,1.91666647368421
0.607017526315789,1.097826,1.39277785
1.00380094736842,1.097826,1.055556
1.033333,1.097826,1.055556
1.033333,1.097826,1.055556
1.033333,1.097826,1.055556
1.033333,1.09696784210526,1.055556
1.033333,1.113558,1.055556
1.033333,1.11413,1.055556
1.04678331578947,1.35097236842105,1.055556
1.19181273684211,1.63979466666667,1.055556
1.094444,1.0711957,1.055556
1.094444,1.048913,1.055556
1.094444,1.048913,1.055556
1.094444,1.048913,1.055556
1.094444,1.048913,1.12777747368421
1.094444,1.048913,1.16861085
1.094444,1.048913,1.1730992631579
1.094444,1.048913,1.15584836842105
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.048913,1.155556
1.094444,1.62757431578947,1.155556
1.094444,1.06207073684211,1.155556
1.094444,1.016304,1.155556
1.094444,1.016304,1.155556
1.094444,1.03890163157895,1.52573121052632
1.094444,1.059783,2.0
1.1088885,1.059783,2.0
1.28580261111111,1.059783,1.978655
1.07305585,1.059783,1.78684194736842
1.066667,1.059783,1.80527745
1.066667,1.059783,1.95
1.066667,1.059783,1.95
1.066667,1.35526342105263,1.88625731578947
1.066667,2.0,1.16374247368421
1.066667,2.0,1.044444
1.066667,2.0,1.044444
1.066667,2.0,1.044444
1.066667,2.0,1.044444
1.066667,2.0,1.044444
1.066667,2.0,1.044444
1.066667,1.94851263157895,1.044444
1.066667,1.1888588,1.044444
1.066667,1.01087,1.044444
1.066667,1.01087,1.044444
1.901462,1.01087,1.044444
2.0,1.01087,1.044444
2.0,1.01087,1.044444
2.0,1.05978284210526,1.044444
2.0,1.081522,1.044444
2.0,1.081522,1.044444
2.0,1.10183073684211,1.044444
2.0,1.103261,1.044444
2.0,1.103261,1.044444
2.0,1.103261,1.044444
1.53421057894737,1.103261,1.71666652631579
1.30321647368421,1.103261,2.0
1.82456147368421,1.103261,1.97456142105263
1.04239784210526,1.103261,1.36929794736842
1.016667,1.103261,1.25380094736842
1.016667,1.103261,1.7969445
1.016667,1.103261,2.0
1.016667,1.103261,1.945614
1.016667,1.103261,1.083041
1.016667,1.103261,1.04824563157895
1.016667,1.103261,1.061111
1.016667,1.103261,1.061111
1.016667,1.103261,1.061111
1.016667,1.103261,1.061111
1.016667,1.103261,1.061111
1.016667,1.103261,1.061111
1.016667,1.11298636842105,1.061111
1.016667,1.98233695,1.061111
1.016667,2.0,1.061111
1.016667,1.99856978947368,1.061111
1.016667,1.66189931578947,1.061111
1.016667,1.39251211111111,1.061111
1.016667,1.27030894736842,1.061111
1.016667,1.028318,1.67694445
1.016667,1.021739,2.0
1.016667,1.021739,1.96666663157895
1.016667,1.021739,1.4594445
1.016667,1.021739,1.18713447368421
1.19210547368421,1.17191063157895,1.10380105263158
1.998538,1.05835257894737,1.03596468421053
2.0,1.08123594736842,1.033333
2.0,1.10411878947368,1.033333
1.6486111,1.11413,1.033333
1.15185205555556,1.11413,1.033333
1.138889,1.11413,1.033333
1.138889,1.11413,1.033333
1.138889,1.11413,1.033333
1.138889,1.11413,1.033333
1.138889,1.11413,1.033333
1.16345042105263,1.11413,1.49356710526316
1.97076042105263,1.11413,1.45672515789474
1.35292394736842,1.11413,1.07807036842105
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.077778
1.011111,1.11413,1.51900594736842
1.011111,1.11413,2.0
1.011111,1.11413,1.9938889
1.011111,1.11670436842105,1.49678352631579
1.011111,1.84467963157895,2.0
1.011111,1.35658216666667,2.0
1.011111,1.130435,1.2155555
1.011111,1.130435,1.02076010526316
1.011111,1.130435,1.033333
1.03157884210526,1.130435,1.033333
1.86432747368421,1.130435,1.033333
1.99941521052632,1.130435,1.033333
1.41315784210526,1.130435,1.033333
1.038889,1.130435,1.033333
1.038889,1.130435,1.033333
1.038889,1.130435,1.033333
1.038889,1.130435,1.033333
1.038889,1.130435,1.033333
1.038889,1.130435,1.033333
1.038889,1.130435,1.033333
1.087427,1.18935942105263,1.033333
1.84181294736842,1.83409610526316,1.033333
1.57222215789474,1.08752857894737,1.033333
1.08216352631579,1.086956,1.03596457894737
1.96842105263158,1.086956,1.96374268421053
1.52836257894737,1.086956,2.0
1.040351,1.086956,2.0
1.038889,1.086956,2.0
1.038889,1.086956,1.99502926315789
1.038889,1.08953047368421,1.988889
1.038889,1.12271157894737,1.99722225
1.038889,1.119565,2.0
1.038889,1.119565,1.9972222
1.70584794736842,1.119565,1.50643268421053
1.68450289473684,1.119565,1.056725
1.03801189473684,1.119565,1.05
1.027778,1.119565,1.05
1.027778,1.119565,1.05
1.027778,1.119565,1.05
1.027778,1.119565,1.05
1.027778,1.15131552631579,1.05
1.027778,1.168478,1.05
1.027778,1.16676178947368,1.05
1.027778,1.07465647368421,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.065217,1.05
1.027778,1.26859242105263,1.05
1.027778,2.0,1.49152042105263
1.027778,2.0,1.61444435
1.027778,1.57038045,1.60555552631579
1.2025001,1.1376815,2.0
1.76520468421053,1.13587,1.98947363157895
1.0496915,1.13587,1.53304094736842
1.027778,1.13587,1.07309921052632
1.26327177777778,1.13587,1.072222
2.0,1.13587,1.072222
2.0,1.13587,1.072222
2.0,1.13587,1.072222
2.0,1.13587,1.072222
1.98771931578947,1.1870712631579,1.072222
1.2728395,1.94765442105263,1.072222
1.01403542105263,2.0,1.072222
1.005556,1.99456510526316,1.072222
1.005556,1.97025194736842,1.072222
1.005556,1.961957,1.072222
1.005556,1.961957,1.072222
1.005556,1.95954144444444,1.072222
1.20672536842105,1.80520594736842,1.072222
2.0,0.88858695,1.072222
1.608187,0.920289833333334,1.072222
0.991228157894738,1.80949657894737,1.072222
1.38830421052632,1.96521745,1.072222
1.980117,1.13345433333333,1.072222
1.15818710526316,1.0548915,1.072222
1.0,1.054348,1.072222
1.04916665,1.054348,1.072222
1.96790122222222,1.054348,1.072222
1.14385984210526,1.054348,1.81166665
1.055556,1.054348,2.0
1.055556,1.054348,2.0
1.055556,1.82322652631579,1.88099421052632
1.055556,1.98340963157895,1.08801178947368
1.62982431578947,1.3412472631579,1.05
1.12426894736842,1.28918757894737,1.05
1.038889,1.05291726315789,1.05
1.038889,1.07910644444444,1.05
0.844736947368421,1.081522,1.05
0.649122736842105,1.081522,1.05
0.782748368421053,1.081522,1.05
1.367544,1.081522,1.05
1.9780556,1.081522,1.05
1.25643273684211,1.11927942105263,1.05
1.016667,1.13329552631579,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.016667,1.130435,1.05
1.17134515789474,1.130435,1.05
1.32134489473684,1.130435,1.05
1.044444,1.130435,1.05
1.044444,1.130435,1.05
