P035,P043,P058,P074
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0022883157894737,0.0,0.0
0.0,0.274599421052632,0.0,0.0
0.0,0.520022789473684,0.0,0.0
0.0,0.521739,0.0,0.0
0.0,0.521739,0.0,0.0
0.537185263157895,0.521739,0.0,0.0871344210526317
1.037757,0.543764315789474,0.0,0.525730736842105
1.038043,0.554348,0.0,0.689765842105263
1.038043,0.554348,0.0,0.904678789473685
1.038043,0.554348,0.0,0.905556
1.038043,0.554348,0.0,0.905556
1.038043,0.554348,0.0,0.905556
1.038043,0.607837578947368,0.0,0.905556
1.038043,0.711670000000001,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.711956,0.0,0.905556
1.038043,0.721681578947369,0.0,0.905556
1.038043,0.779462210526316,0.0,0.905556
1.038043,0.803489842105264,0.0,0.905556
1.038043,0.804348,0.0,0.905556
1.038043,0.804348,0.215388947368421,0.905556
1.038043,0.804348,0.51358715,0.905556
1.038043,0.804348,0.6771741,0.905556
1.038043,0.804348,0.53532575,0.905556
1.038043,0.749141947368421,0.538043,0.905556
1.038043,0.536613105263158,0.538043,0.905556
1.038043,0.516304,0.538043,0.905556
1.038043,0.516304,0.538043,0.905556
1.038043,0.516304,0.538043,0.905556
1.038043,0.516304,0.538043,0.905556
1.038043,0.516304,0.538043,0.905556
1.038043,0.516304,0.51315752631579,0.905556
1.038043,0.516304,-0.21548915,0.905556
1.038043,0.516304,-0.3853265,0.905556
1.038043,0.516304,-0.3831526,0.905556
1.038043,0.516304,-0.0271738999999999,0.905556
1.038043,0.516304,0.0,0.905556
1.038043,0.516304,0.1948369,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.461956000000001,0.905556
1.038043,0.516304,0.38885825,0.906481888888889
1.038043,0.516304,-0.4038046,0.995321684210526
1.038043,0.516304,-0.538044,1.016667
1.038043,0.516304,-0.538044,1.016667
1.038043,0.516304,-0.72038075,1.016667
1.038043,0.563500894736842,-1.10298925,1.016667
1.038043,1.01983695,-1.103261,1.016667
1.038043,0.839975944444444,-1.103261,1.016667
1.038043,0.809783,-1.103261,1.016667
1.038043,0.809783,-1.103261,1.016667
1.038043,0.809783,-1.103261,1.016667
1.038043,0.826945421052631,-1.103261,1.016667
1.038043,0.790332052631579,-1.103261,1.016667
1.038043,0.76087,-1.103261,1.016667
1.038043,0.76087,-1.103261,1.016667
1.038043,0.76087,-1.103261,1.016667
1.038043,0.76087,-1.103261,1.016667
1.038043,0.764302473684211,-1.103261,1.016667
1.038043,0.891876421052632,-1.06521752631579,1.016667
1.038043,1.14902752631579,-0.831522,1.016667
1.038043,2.0,-0.97336995,1.016667
1.038043,1.95280315789474,-0.77038065,1.016667
1.038043,2.0,-0.532894842105263,1.016667
1.038043,1.35326078947368,-0.98994575,1.016667
1.038043,0.927917473684211,-1.048913,1.016667
1.038043,0.918478,-1.048913,1.016667
1.038043,0.918478,-1.048913,1.016667
1.038043,1.47454242105263,-1.048913,1.016667
1.038043,1.90131584210526,-1.048913,1.016667
1.038043,0.970251684210526,-1.048913,1.016667
1.038043,0.880435,-1.048913,1.016667
1.038043,0.949577277777778,-1.048913,1.016667
1.038043,0.975400473684211,-1.048913,1.016667
1.038043,0.902460052631579,-1.048913,1.016667
1.038043,0.902174,-1.048913,1.016667
1.038043,0.902174,-1.048913,1.016667
1.038043,0.902174,-1.048913,1.016667
1.038043,0.924771263157895,-1.048913,1.016667
1.038043,0.989432333333333,-1.048913,1.016667
1.038043,0.988272210526316,-0.42336965,1.016667
1.038043,0.934783,0.0279892,1.016667
1.038043,0.934783,0.027174,1.016667
1.038043,0.934783,0.027174,1.016667
1.038043,0.934783,0.0918479,1.016667
1.038043,0.934783,0.5149453,1.016667
1.038043,0.934783,0.516304,1.016667
1.35477038888889,0.934783,0.516304,1.016667
1.99542331578947,0.934783,0.520084695652174,1.016667
2.0,0.934783,0.516304,1.016667
2.0,0.782322736842105,0.52826055,1.016667
1.98169336842105,0.675057263157895,1.75429063157895,1.016667
1.24456526315789,0.909324789473684,2.0,1.016667
1.78975947368421,1.10898157894737,2.0,1.016667
1.98505395,1.27974847368421,2.0,1.016667
1.32036605263158,2.0,2.0,1.016667
1.059783,2.0,1.12010855,1.016667
1.059783,2.0,0.76630425,1.016667
1.059783,2.0,1.032609,1.016667
1.059783,2.0,1.0646742,1.016667
1.059783,1.300057,1.98140731578947,1.016667
1.059783,0.961956,2.0,1.016667
1.059783,0.961956,2.0,1.016667
1.059783,0.961956,2.0,1.016667
1.059783,0.961956,1.27907605,1.51140363157895
1.14731147368421,0.931063684210527,0.929348000000001,1.92280705263158
1.99570936842105,0.927345736842105,0.875858263157895,1.70204663157895
1.39130436842105,0.902174,0.54374975,2.0
1.060069,0.906464473684211,0.543478,1.26140336842105
1.059783,0.913043,0.543478,1.02923952631579
1.059783,0.913043,0.543478,1.00321642105263
1.059783,0.913043,0.543478,1.0
1.059783,0.913043,0.543478,1.0
1.059783,0.913043,0.543478,1.0
1.18777185,0.913043,0.543478,1.25555557894737
1.63243694736842,0.913043,0.543478,2.0
1.07093789473684,0.9358691,0.543478,2.0
1.113272,1.03834494444444,0.543478,1.81462
1.46653310526316,0.958810052631579,0.543478,1.12982436842105
1.592391,0.99755445,0.543478,1.061111
1.465961,1.34811205263158,0.543478,1.061111
1.104348,1.96281468421053,0.543478,1.061111
1.081522,2.0,0.543478,1.061111
1.82408473684211,1.8562501,0.8225541,1.061111
1.94107547368421,1.60869578947368,2.0,1.061111
1.09610978947368,1.50120788888889,2.0,1.061111
1.027174,1.13558326315789,2.0,1.061111
1.027174,1.17798885,1.72364115,1.061111
1.027174,1.163043,0.5980979,1.061111
1.027174,1.16390115789474,0.548913,1.061111
1.027174,1.16390168421053,0.548913,1.061111
1.027174,1.11413,0.548913,1.061111
1.027174,1.08810057894737,0.548913,1.061111
1.027174,1.076087,0.548913,1.061111
1.53203657894737,1.076087,0.548913,1.061111
2.0,1.076087,0.548913,1.061111
2.0,1.076087,0.548913,1.061111
2.0,1.076087,0.548913,1.061111
2.0,1.076087,0.515160157894737,1.061111
2.0,1.086956,0.2875001,1.061111
1.40818073684211,1.51430194736842,0.24891315,1.061111
1.02603,2.0,0.288043,1.061111
1.032609,1.61012578947368,0.278031631578947,1.061111
1.032609,1.04948510526316,0.0660326000000001,1.061111
1.032609,1.048913,0.0108700000000002,1.061111
1.032609,1.048913,0.0108700000000002,1.061111
1.032609,1.048913,0.1282611,1.061111
1.032609,1.048913,0.5019022,1.061111
1.032609,1.18735694736842,0.527174,1.061111
1.032609,1.99742563157895,0.527174,1.061111
1.032609,1.96081252631579,0.527174,1.061111
1.032609,2.0,0.527174,1.061111
1.032609,2.0,0.581521789473684,1.061111
1.032609,1.72225405263158,1.97038045,1.061111
1.032609,1.87213957894737,1.65815215,1.061111
1.032609,1.97683068421053,0.72934775,1.061111
1.032609,1.85612126315789,0.581522,1.061111
1.032609,1.94679631578947,0.581522,1.43245610526316
1.032609,1.08953068421053,0.581522,1.651462
1.032609,1.02656972222222,0.581522,1.04138915
1.032609,1.65074363157895,0.581522,1.08024661111111
1.032609,1.03232268421053,0.581522,1.083333
1.032609,1.027174,0.581522,1.083333
1.032609,1.027174,0.581522,1.083333
1.032609,1.027174,0.581522,1.083333
1.032609,1.027174,0.581522,1.083333
1.032609,1.10983984210526,0.581522,1.083333
1.032609,1.93535468421053,0.581522,1.083333
1.032609,1.99685352631579,0.581522,1.11959047368421
1.032609,1.30736705555556,0.581522,1.21578973684211
1.02517163157895,1.96367278947368,0.581522,1.56929831578947
1.032609,2.0,0.581522,1.48625736842105
1.032609,1.75715110526316,0.49510835,1.10994152631579
1.032609,1.07487927777778,0.48913,1.1
1.032609,1.059783,0.4790757,1.1
1.032609,1.059783,0.252002052631579,1.1
1.032609,1.059783,0.211956,1.1
1.032609,1.059783,0.19483655,1.1
1.032609,1.059783,-0.0038042999999999,1.1
