P075,P124,P129,P146
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.145880947368421,0.0
0.0,0.0769450000000001,0.520595052631579,0.0
0.153890105263158,0.162757473684211,0.527174,0.141018263157895
0.52717352631579,0.242562842105263,0.527174,0.540045368421053
0.538043,0.399027368421053,0.527174,0.543478
0.538043,0.514015789473684,0.527174,0.543478
0.538043,0.516304,0.527174,0.543478
0.538043,0.516304,0.527174,0.543478
0.538043,0.516304,0.527174,0.543478
0.538043,0.522883210526316,0.527174,0.543478
0.618707052631579,0.532609000000001,0.527174,0.543478
0.652174,0.532609000000001,0.527174,0.543478
0.652174,0.532609000000001,0.527174,0.543478
0.652174,0.532609000000001,0.527174,0.74864115
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.532609000000001,0.527174,0.891304
0.652174,0.565503473684211,0.527174,0.891304
0.652174,0.718535421052632,0.527174,0.891304
0.652174,0.722826000000001,0.527174,0.891304
0.652174,0.740338055555556,0.578661315789474,0.891304
0.652174,0.788043,0.687071157894736,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.652174,0.788043,0.706522,0.891304
0.75679345,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.815217,0.788043,0.706522,0.891304
0.851258421052632,0.788043,0.706522,0.891304
0.896739,0.788043,0.706522,0.891304
0.896739,0.788043,0.706522,0.891304
0.908752736842105,0.788043,0.706522,0.891304
1.03518268421053,0.788043,0.706522,0.891304
1.84057966666667,1.68764294736842,0.706522,0.891304
1.38100684210526,1.14931336842105,0.706522,0.891304
1.01277195,1.016304,0.706522,0.891304
1.005435,1.016304,0.706522,0.89972795
1.04679955555556,1.016304,0.706522,1.8024456
1.1790761,1.016304,0.706522,1.83781457894737
1.30463384210526,1.016304,0.714817157894737,1.85788045
1.043478,1.016304,0.787185,2.0
1.02324866666667,1.016304,0.788043,1.426087
1.0,1.016304,0.788043,1.6461957
1.0,1.016304,0.788043,1.050915
1.0,1.016304,0.788043,1.038043
1.0,1.016304,0.788043,1.038043
1.74199078947368,1.016304,0.788043,1.038043
2.0,1.016304,0.788043,1.038043
1.85354689473684,1.016304,0.788043,1.038043
1.80663615789474,1.016304,0.788043,1.038043
1.99485126315789,1.016304,0.788043,1.038043
1.32322647368421,1.016304,0.788043,1.038043
0.989416052631579,1.016304,0.788043,1.038043
0.98913,1.016304,0.788043,1.038043
0.98913,1.2687498,0.788043,1.038043
0.98913,1.62585805263158,0.788043,1.038043
0.98913,1.02231136842105,0.788043,1.038043
1.2529888,1.01087,0.788043,1.038043
1.99342105263158,1.01087,0.788043,1.038043
1.99828373684211,1.01087,0.788043,1.038043
1.54204794736842,1.01087,0.85489105,1.038043
1.01487415789474,1.01087,1.23188405555556,1.038043
1.0,1.51601847368421,1.58125005,1.038043
1.0,1.32980536842105,1.01802026315789,1.038043
1.0,1.021739,1.016304,1.038043
1.0,1.021739,1.14432338888889,1.038043
1.0,1.021739,2.0,1.038043
1.0,1.021739,2.0,1.038043
1.0,1.021739,2.0,1.038043
1.0,1.021739,1.95509157894737,1.038043
1.0,1.021739,1.92191073684211,1.038043
1.0,1.021739,2.0,1.038043
1.0,1.021739,2.0,1.038043
1.0,1.021739,1.56521736842105,1.038043
1.0,1.021739,0.954233315789474,1.038043
1.0,1.021739,0.961956,1.0513583
1.0,1.021739,0.961956,1.25461945
1.36527463157895,1.021739,0.961956,1.2494565
1.36842115789474,1.021739,0.961956,1.45823794736842
1.04176215789474,1.021739,0.961956,1.13451065
1.054348,1.021739,0.961956,1.14347805
1.06178505263158,1.021739,0.961956,1.01630455
1.862128,1.021739,0.961956,1.032609
2.0,1.021739,0.961956,1.032609
2.0,1.021739,0.961956,1.032609
1.98255152631579,1.021739,0.961956,1.032609
1.73792261111111,1.021739,0.961956,1.032609
1.09925636842105,1.021739,0.961956,1.032609
0.994278947368421,1.021739,0.961956,1.032609
0.994565,1.021739,0.961956,1.032609
1.65700477777778,1.021739,0.961956,1.04538065
1.9489131,1.021739,0.961956,1.14646725
1.42276884210526,1.021739,0.961956,1.7119566
1.02889021052632,1.021739,0.961956,2.0
1.027174,1.021739,0.961956,1.8375
1.027174,1.021739,0.961956,1.1002718
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.027174,1.021739,0.961956,1.059783
1.02946231578947,1.021739,0.961956,1.059783
1.94937073684211,1.021739,0.961956,1.059783
2.0,1.021739,0.961956,1.059783
2.0,1.021739,0.961956,1.059783
1.79691078947368,1.021739,0.961956,1.059783
1.0377715,1.021739,0.961956,1.059783
1.05464938888889,1.021739,0.961956,1.059783
1.05407595,1.44782605,0.961956,1.059783
1.048913,1.57125611111111,0.961956,1.059783
1.048913,1.02717373684211,0.961956,1.059783
1.048913,1.021739,0.961956,1.059783
1.048913,1.021739,0.961956,1.059783
1.048913,1.021739,0.961956,1.059783
1.048913,1.14130421052632,1.24885552631579,1.059783
1.048913,1.99542336842105,1.85440505263158,1.059783
1.048913,1.235698,1.25543484210526,1.059783
1.3949275,1.021739,1.00228831578947,1.059783
1.70570655,1.021739,1.01087,1.059783
1.02566433333333,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.01087,1.059783
1.005435,1.021739,1.64824888888889,1.059783
1.005435,1.021739,1.99199089473684,1.059783
1.005435,1.021739,1.25257421052632,1.059783
1.005435,1.021739,1.016304,1.44320665
1.005435,1.021739,1.016304,1.65135865
1.05377589473684,1.021739,1.016304,1.03831475
1.97997710526316,1.021739,1.016304,1.038043
2.0,1.021739,1.016304,1.038043
2.0,1.021739,1.016304,1.038043
1.99685352631579,1.021739,1.016304,1.038043
1.32007994736842,1.8217391,1.016304,1.038043
1.01029747368421,2.0,1.016304,1.038043
1.04948536842105,2.0,1.016304,1.038043
1.059783,2.0,1.016304,1.038043
1.059783,2.0,1.016304,1.038043
1.059783,2.0,1.016304,1.038043
1.059783,2.0,1.016304,1.038043
1.059783,2.0,1.016304,1.038043
1.059783,1.85383284210526,1.016304,1.038043
1.059783,1.40932484210526,1.016304,1.038043
1.059783,2.0,1.016304,1.038043
1.059783,1.86927921052632,1.016304,1.038043
1.059783,1.94050342105263,1.016304,1.038043
1.059783,1.17991994736842,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
1.059783,1.005435,1.016304,1.038043
