P091,P106,P115
0.0,0.0,0.0842391500000001
0.0,0.0105978,0.450514947368421
0.125,0.410755157894737,0.452231368421053
0.2,0.527174,0.434783
0.2,0.527174,0.470251789473684
0.2,0.532608789473684,0.360983842105263
0.2,0.75896745,0.417047894736842
0.2,0.836352833333333,0.608696
0.2,0.869565,0.608696
0.2927083125,0.869565,0.608696
0.54836605882353,0.869565,0.608696
0.5920139375,0.869565,0.608696
0.6,0.869565,0.608696
0.6,0.869565,0.58505465
0.625163352941176,0.869565,0.505435
0.996732294117647,0.869565,0.505435
1.011458625,0.869565,0.505435
0.632291625,0.869565,0.505435
0.554901882352941,0.869565,0.505435
0.783986882352941,0.869565,0.505435
1.05522917647059,0.869565,0.505435
1.055556,0.869565,0.456521684210526
1.055556,0.869565,0.364130333333333
1.055556,0.869565,0.309783
1.055556,0.869565,0.309783
1.055556,0.869565,0.2339674
1.055556,0.869565,0.119565
1.055556,0.869565,0.119565
1.055556,0.869565,0.119565
1.055556,0.869565,0.106121105263158
1.055556,0.869565,0.196224052631579
1.055556,0.869565,0.533180473684211
1.055556,0.782036421052632,0.538043
1.055556,0.668478,0.538043
1.055556,0.64782585,0.538043
1.055556,0.470251368421053,0.538043
1.055556,0.472826,0.538043
1.055556,0.472826,0.538043
1.055556,0.472826,0.538043
0.929084941176471,0.472826,0.538043
0.888889000000001,0.472826,0.538043
0.888889000000001,0.503432315789474,0.538043
0.918954352941177,0.465489,0.538043
0.998264,0.0664247777777778,0.538043
0.506208647058824,0.0652170000000001,0.538043
0.517973352941177,0.0652170000000001,0.538043
0.988235352941177,0.0652170000000001,0.538043
1.00032694117647,0.0652170000000001,0.538043
0.500980411764706,0.0652170000000001,0.538043
0.511111,0.124427631578947,0.538043
0.669607705882353,0.556350263157895,0.538043
1.07712394117647,0.707093736842106,0.536899
1.083333,0.750000105263158,0.544336368421053
1.083333,0.61127,0.842677157894737
1.083333,0.498570157894737,0.891304
1.083333,0.51087,0.891304
1.083333,0.49599552631579,0.891304
1.083333,0.260297421052632,0.891304
1.083333,0.1345111,0.891304
1.083333,0.179348,0.891304
1.083333,0.0915334210526318,0.891304
1.083333,0.0786615263157896,0.891304
0.967361,0.0440501052631582,0.891304
0.693790882352942,0.0508150000000003,0.889873842105263
0.595424764705882,0.639588105263158,0.6663041
0.557407333333333,1.85869563157895,0.522946777777778
0.55,1.88701373684211,0.521739
0.55,1.29157605,0.521739
0.55,1.895881,0.521739
0.55,2.0,0.521739
0.55,1.85554915789474,0.521739
0.55,1.95566357894737,0.526601894736842
0.5454858125,2.0,0.527174
0.5368055,1.78518310526316,0.536327315789474
0.533333000000001,1.03747131578947,0.789759473684211
0.533333000000001,0.773741473684211,0.793478
0.533333000000001,0.804348,0.793478
0.533333000000001,0.804348,0.793478
0.533333000000001,0.857265631578948,0.793478
0.533333000000001,0.967963263157894,0.793478
0.533333000000001,0.923912999999999,0.904748105263158
0.533333000000001,0.80234552631579,1.95652177777778
0.533333000000001,0.744565,2.0
0.533333000000001,0.744565,2.0
0.533333000000001,0.744565,1.96799511111111
0.533333000000001,0.744565,1.37385584210526
0.533333000000001,0.744565,0.843535368421052
0.533333000000001,0.6345108,0.798912999999999
0.533333000000001,0.525457631578948,0.798912999999999
0.533333000000001,0.309782578947369,0.798912999999999
0.533333000000001,0.111555947368421,0.798912999999999
0.533333000000001,0.0815220000000001,0.798912999999999
0.533333000000001,0.0815220000000001,0.798912999999999
0.533333000000001,0.0815220000000001,1.69937068421053
0.533333000000001,0.0815220000000001,2.0
0.533333000000001,0.0815220000000001,2.0
0.728431176470588,0.0815220000000001,2.0
1.32418288235294,0.517162421052632,1.83750005
1.92516311764706,0.618135,1.21497577777778
1.92418282352941,0.831235947368421,1.06864963157895
1.40065341176471,0.831522,1.065217
1.08333352941176,0.831522,1.065217
1.016667,1.16332963157895,1.065217
1.016667,2.0,1.065217
1.016667,2.0,1.065217
1.016667,2.0,1.065217
1.016667,2.0,1.065217
1.016667,2.0,1.065217
1.016667,1.95789473684211,1.065217
1.016667,1.79736842105263,1.065217
1.016667,1.08152175,1.09382115789474
1.016667,0.683924473684211,1.61870689473684
1.016667,0.458810157894737,1.6051629
1.016667,0.456522,1.19142505555556
1.016667,0.456522,1.005435
1.016667,0.456522,1.005435
1.016667,0.456522,1.38014873684211
1.016667,0.456522,1.99942789473684
1.016667,0.456522,2.0
1.016667,0.175915263157895,2.0
1.016667,0.0489128947368423,2.0
1.016667,0.18559755,2.0
1.016667,0.211956,2.0
1.016667,0.195937947368421,2.0
1.016667,0.153318157894737,2.0
1.016667,0.152174,2.0
1.016667,0.152174,2.0
1.016667,0.152174,2.0
1.016667,0.244565263157895,2.0
1.016667,0.69891295,2.0
1.016667,0.972539736842105,2.0
1.016667,1.87557205263158,1.99885584210526
1.016667,2.0,1.21424473684211
1.016667,2.0,1.038043
1.016667,2.0,1.038043
1.016667,2.0,1.038043
1.016667,2.0,1.038043
1.016667,1.60497721052632,1.038043
1.60238107142857,1.03775731578947,1.038043
1.97063485714286,1.13472536842105,1.038043
1.97666646666667,2.0,1.038043
2.0,2.0,1.038043
1.99370366666667,2.0,1.038043
1.65952371428571,1.36041194736842,0.722539947368421
1.31148146666667,0.79405052631579,0.22625852631579
1.13174607142857,0.782609000000001,0.278604052631579
1.1,0.793192421052632,0.396739
1.1,0.8127719,0.396739
1.1,0.775664222222222,0.375286052631579
1.1,0.69592375,0.353261
0.929365071428572,0.725114421052632,0.495423421052632
0.9,0.75,0.777174
0.9,0.75,0.777174
0.9,0.75,0.777174
0.9,0.75,0.777174
0.9,0.75,0.913615421052631
0.9,0.75,0.945651999999999
0.9,0.75,0.945651999999999
0.9,0.75,0.945651999999999
0.9,1.08667052631579,0.945651999999999
0.9,2.0,0.945651999999999
0.9,2.0,0.945651999999999
0.9,2.0,0.945651999999999
0.9,2.0,0.945651999999999
1.25277771428571,1.52917615789474,0.945651999999999
1.9571425,1.06693394736842,0.945651999999999
1.9696292,1.059783,0.945651999999999
1.23730157142857,0.99856947368421,0.945651999999999
1.03174614285714,1.15131563157895,0.945651999999999
1.016667,0.992276736842105,0.787757263157895
1.016667,0.929348000000001,0.758867105263158
1.016667,0.929348000000001,0.863558
1.016667,0.9336958,0.86413
1.016667,1.0062932631579,0.86413
1.0029632,1.01087,0.86413
0.834524,1.01087,0.86413
0.827778,1.01087,0.86413
0.827778,1.01087,0.86413
0.827778,1.01087,0.86413
0.827778,1.01087,0.86413
0.863703666666667,1.01087,0.86413
1.04145292307692,1.01087,0.86413
1.05,1.01087,0.86413
1.05,1.01087,0.86413
1.05,1.01087,0.86413
0.903333333333333,0.92534352631579,0.86413
0.577777733333333,0.627574473684211,0.86413
0.494444,0.6097827,0.86413
0.497777466666667,1.03775726315789,0.86413
0.505555,1.119565,0.86413
0.502777357142857,1.55749421052632,0.86413
0.4225924,2.0,0.86413
0.802962733333333,2.0,0.86413
0.991666714285715,2.0,0.86413
0.988889,2.0,0.86413
0.988889,2.0,0.86413
0.988889,2.0,0.86413
0.988889,2.0,0.86413
0.988492142857143,2.0,0.86413
0.945238214285714,2.0,0.86413
0.838095285714285,1.12929052631579,0.86413
0.784073733333333,1.08237963157895,0.86413
1.89592593333333,1.04490826315789,0.86413
2.0,1.043478,0.86413
2.0,1.043478,0.86413
2.0,1.043478,0.86413
2.0,1.043478,0.86413
2.0,1.043478,0.86413
2.0,1.043478,0.86413
2.0,1.01440225,0.86413
2.0,1.496075,0.86413
2.0,1.1649456,0.86413
2.0,1.99256289473684,0.86413
2.0,1.88415326315789,0.86413
2.0,1.06750557894737,0.910754894736842
2.0,1.043478,0.951372578947369
2.0,1.043478,0.778318
1.98888878571429,1.043478,0.566726666666667
1.983333,1.78060636842105,0.565217
1.98134892857143,2.0,0.565217
1.88968242857143,1.63300910526316,0.632065
1.29148166666667,1.00572105263158,0.782609000000001
1.72658714285714,1.005435,0.782609000000001
2.0,1.005435,0.782609000000001
2.0,1.005435,1.15911844444444
2.0,1.005435,1.49799768421053
2.0,1.005435,1.04977110526316
1.46222213333333,1.040618,0.94221952631579
1.056838,1.17448494736842,0.95623552631579
1.055556,1.0888587,0.910468842105263
1.055556,1.130435,0.956522
1.055556,1.130435,0.956522
1.055556,1.130435,0.956522
1.055556,1.130435,0.956522
1.055556,1.61470257894737,0.956522
1.055556,2.0,0.956522
1.055556,2.0,0.956522
1.055556,2.0,0.956522
1.055556,2.0,0.956522
1.055556,2.0,0.956522
1.055556,2.0,0.956522
1.055556,2.0,0.956522
1.48730178571429,1.34999995,0.956522
1.96984128571429,1.092391,0.956522
1.18962966666667,1.32151010526316,0.956522
1.03253978571429,2.0,0.956522
1.38809528571429,1.94794047368421,1.01630452631579
1.0433334,1.11727668421053,1.93106410526316
1.038889,1.065217,1.36727678947368
1.038889,1.065217,1.07637289473684
1.038889,1.065217,1.070652
1.038889,1.065217,1.070652
1.038889,1.065217,1.070652
1.038889,1.065217,1.070652
1.038889,1.065217,1.070652
1.038889,1.065217,1.070652
1.15595257142857,1.03804331578947,1.070652
1.255556,0.958238105263158,1.070652
1.255556,1.069508,1.070652
1.22301607142857,1.043478,1.070652
1.09333306666667,1.03832905263158,1.070652
1.5837036,1.038043,1.070652
1.3011905,1.038043,1.070652
1.00074066666667,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.070652
1.044444,1.038043,1.12128131578947
1.044444,1.52116684210526,1.89130433333333
1.16999966666667,1.58066347368421,1.01115568421053
1.294444,1.016304,0.955949578947369
1.32896792857143,1.016304,1.72168178947368
2.0,1.15516275,1.55132833333333
1.74365085714286,1.47568652631579,1.03117836842105
1.08666646666667,1.021739,1.021739
1.06814833333333,1.021739,1.021739
1.31706364285714,1.021739,1.021739
1.62777764285714,1.021739,1.021739
1.9677778,1.021739,1.021739
2.0,1.021739,1.021739
2.0,1.021739,1.021739
1.26666678571429,1.021739,1.021739
0.978571571428572,1.021739,1.021739
0.983333,1.0252716,1.021739
0.983333,1.043478,1.19336373684211
0.983333,1.043478,1.67991989473684
0.983333,1.043478,1.02974847368421
0.983333,1.043478,1.01087
1.01269857142857,1.043478,1.01201410526316
1.016667,1.043478,1.027174
1.016667,1.04090352631579,1.027174
1.04325421428571,1.038043,1.47568642105263
1.9174074,1.03206505,1.47654452631579
2.0,1.37671631578947,1.36126994736842
1.9214285,1.75429052631579,1.02231110526316
2.0,1.42992010526316,1.021739
1.90256407692308,1.2520022631579,1.021739
1.25833328571429,1.52059489473684,1.021739
1.0848152,2.0,1.021739
1.055556,1.99972825,1.021739
1.055556,1.80549184210526,1.61292266666667
1.09365092857143,1.07265478947368,1.36155605263158
1.29444426666667,1.059783,1.50800910526316
1.46706328571429,1.059783,1.82408463157895
1.80634921428571,1.059783,1.05205931578947
1.97341271428571,1.059783,1.033753
1.5085186,1.059783,1.032609
1.31825407142857,1.059783,1.032609
1.316667,1.57951957894737,1.032609
1.316667,2.0,1.032609
1.316667,2.0,1.032609
1.316667,1.58641295,1.032609
1.316667,1.24370694736842,1.08667073684211
1.316667,1.54576652631579,1.66727055555556
1.316667,1.66304363157895,1.03546889473684
