P040,P044,P048,P052
0.3973540210526316,0.47534099999999996,0.0,0.24971401754385983
1.6002717833333333,1.033333,1.0436970389863534,0.641304
1.3043478,1.033333,1.011111,0.6809206578947375
1.20034615952381,1.0364194305555552,1.011111,0.6964383289473688
1.50491723809524,1.04567872222222,1.011111,0.711956
0.969202666666667,1.35333345,1.011111,0.711956
1.3316121,1.5767491851851865,1.011111,0.7119560000000001
1.053668175,1.5762347777777799,1.011111,0.711956
1.053668175,1.5762347777777799,1.011111,0.711956
1.6861413,1.577778,1.011111,0.6677627631578945
1.2295194302631585,1.577778,1.476470529411765,0.622711342105263
0.972826000000001,1.577778,2.0,0.7578659999999999
0.972826000000001,1.577778,2.0,0.766304
0.9737431187500011,1.0881942434210525,2.0,0.766304
1.3016756654761905,1.072222,1.746929868421055,0.766304
1.3016756654761905,1.072222,1.746929868421055,0.766304
0.9245168611111105,1.072222,0.9571394078947371,0.766304
1.1580614999999996,1.35321645614035,1.0221737816764136,0.766304
1.27513575,1.474269210526315,1.0319447777777802,0.766304
1.0350160798245613,1.477778,1.6620371500974667,0.7348396315789474
1.0158515,1.477778,1.5179853467492268,0.684783
1.027174,1.477778,1.55555568421053,0.684783
1.027174,1.5152047894736835,1.46427620737301,0.684783
1.027174,1.606140184210525,1.0359565277777798,0.7138161315789475
1.027174,1.606140184210525,1.0359565277777798,0.7138161315789475
1.027174,1.622222,1.044444,0.7241133947368426
1.027174,1.622222,1.044444,0.70537752631579
1.027174,1.622222,1.044444,0.701087000000001
1.027174,1.622222,1.511549565789475,0.701087000000001
1.0695653,1.622222,1.5414609697855768,0.701087000000001
1.894565225,1.317543684210525,1.328405481424145,0.701087000000001
2.0,0.3856722982456134,1.21852380896686,0.701087000000001
1.26518333125,0.7044907270833334,1.0604551388888888,0.701087000000001
1.021739,0.85,1.061111,1.2427059473684194
1.021739,0.85,1.061111,0.8788329684210521
1.021739,0.93430798245614,1.061111,0.638920403508772
1.021739,1.2155946315789465,1.061111,0.733123403508772
1.021739,1.69385994736842,1.061111,0.875
1.021739,1.716667,1.061111,0.923912999999999
1.021739,1.066667,1.061111,0.923912999999999
0.795584199999999,1.577778,1.1220028289473678,0.923912999999999
0.798912999999999,1.577778,1.011111,0.766304
1.5434782399999998,1.577778,1.1485964000000002,0.766304
1.1529887875000002,1.0728801710526308,1.9246345,0.766304
0.9619560000000001,-0.21471756140350876,1.8527290877192968,0.766304
0.961956,-0.277778,1.64766094736842,0.766304
0.961956,0.202339052631579,1.3136453070175436,0.766304
0.961956,0.682456105263158,0.979629666666667,0.766304
0.961956,1.133479815789475,1.011111,0.766304
0.961956,1.116667,1.011111,0.7681633421052635
0.961956,1.116667,1.011111,0.7392735263157895
0.961956,-0.04428389619883037,1.0111109999999999,0.8043479999999998
1.2709623650793667,1.0266078421052633,1.011111,0.804348
1.3158799184389542,1.1200961654135342,1.8390768592314128,0.7769288571428572
1.081522,1.3092265789473698,2.0,0.7710240263157899
1.081522,1.627778,2.0,0.891304
1.0815219999999999,1.863826315789474,1.5126565714285714,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.081522,2.0,1.011111,0.891304
1.9567005197368426,2.0,1.0111109999999999,0.891304
1.9300271833333333,2.0,1.07680303508772,0.891304
2.0,2.0,1.011111,0.891304
1.65555280131579,2.0,1.176388868421055,0.8892302236842105
1.93994575,2.0,1.011111,0.891304
1.027174,2.0,1.45864194444444,0.847826000000001
1.027174,2.0,1.8195473148148134,0.847826000000001
1.3441171833333332,1.9957115087719302,1.0274855964912268,0.847826000000001
1.051358775,2.0,1.02733939473684,0.847826000000001
1.929634,1.98713452631579,1.027778,0.847826000000001
1.0645528222222223,1.661693993827161,1.9520467953216378,0.8478260000000011
1.4505434,1.66635794444445,1.56842115789474,0.847826000000001
1.016304,1.661111,2.0,0.847826000000001
1.45294602631579,1.661111,2.0,0.847826000000001
1.230875731203007,1.8310776390977443,1.40065653091061,0.8478260000000011
1.589673875,1.661111,2.0,0.847826000000001
1.589673875,1.661111,2.0,0.847826000000001
1.086956,2.0,1.044444,0.847826000000001
1.086956,2.0,1.044444,0.847826000000001
1.086956,2.0,1.044444,0.847826000000001
1.2584378289473674,2.0,1.044444,0.847826000000001
1.6285515719298234,2.0,1.044444,0.847826000000001
1.6717390125,2.0,1.044444,0.8844430750000007
2.0,2.0,1.044444,0.9076090000000011
2.0,2.0,1.044444,0.907609000000001
1.97350545,1.9879630000000001,1.044444,0.907609000000001
1.0086669284689005,2.0,1.0444440000000002,0.9498141162679435
0.967391000000001,2.0,1.044444,0.972826000000001
0.967391000000001,2.0,1.044444,0.972826000000001
0.967391000000001,2.0,1.122230075657895,1.0046837499999999
0.5229105712719302,2.0,1.0333330000000003,1.016304
1.4215173434210524,2.0,1.033333,1.016304
1.4123639250000002,1.978508763157895,1.033333,1.027602631578945
0.985189775,1.978508763157895,1.033333,1.474113078947365
0.961956,2.0,1.033333,1.6031178684210499
1.36548885,2.0,1.033333,0.978261
1.072454159210525,2.0,1.033333,0.978261
1.081522,2.0,1.033333,1.6454519210526302
1.081522,2.0,1.033333,1.1235052749999994
1.792527175,2.0,1.033333,0.945651999999999
1.3480072833333334,1.7820662456140368,0.569389165594542,0.945651999999999
1.02065235,1.461111,0.409649157894737,0.945651999999999
1.0053670625,0.7379386184210526,0.5287970855263158,0.9608694124999992
0.994565,0.269590947368421,0.86124925,1.4813786671052651
0.994565,0.19555599999999998,0.45497023684210547,1.360984
0.994565,0.4674842788499027,1.7714424210526298,0.9076090000000011
0.9945649999999999,0.23942197368421064,1.1265712565789476,0.9076090000000009
0.994565,1.4373293333333343,1.044444,1.0191650000000003
0.994565,1.983333,1.044444,1.032609
0.994565,1.603484486842105,0.489911894736842,1.032609
0.994565,1.616667,0.11085547002923996,1.032609
1.0903258900000001,1.616667,0.2174852631578946,1.032609
1.736684725,1.616667,-0.0340645263157894,1.032609
1.24799053026316,1.739620078947365,0.6793858947368415,1.090246236842105
1.021739,1.916667,0.48317088742690095,1.276372909210525
1.021739,1.916667,0.0388890000000002,1.108696
1.021739,1.60731005263158,1.609104944444445,1.171410211988305
1.021739,1.11423043859649,2.0,1.146739
1.021739,1.105556,2.0,1.146739
1.021739,1.105556,1.979044842105263,1.146739
1.1347372,1.105556,1.5495615350877199,1.146739
1.3607336,1.105556,1.066667,1.146739
1.8498641,1.275000236842105,1.051900868421055,1.146739
1.7048055,1.67207597368421,0.912548785087722,1.146739
1.409611,1.89970747368421,0.787962833333334,1.146739
1.1252145999999998,1.9665691578947364,0.6413095058479533,1.146739
0.978261,2.0,0.555556,1.146739
0.978261,2.0,0.555556,1.146739
0.978261,1.9978395,0.555556,1.51201368421053
0.978261,1.733086375,0.555556,1.7372711578947402
0.9782610000000002,1.2214401574074067,0.7062759356725143,1.4025552631578933
0.978261,1.09799361111111,0.7816359035087714,1.122568578947365
0.9782609999999999,1.588889,0.6637842406015038,1.0652170000000003
0.978261,1.588889,1.094444,1.065217
1.0053441,1.588889,1.0916662272727267,1.065217
1.038043,1.588889,1.0650297909356723,1.065217
1.038043,1.6207602631579,0.833625526315789,1.065217
1.038043,1.868932513157895,0.8218565394736843,1.065217
1.8390398000000001,2.0,0.9000147704069201,1.1097441052631585
2.0,2.0,0.822222,1.065217
2.0,2.0,0.851169421052632,1.065217
2.0,2.0,0.936419888888889,1.065217
1.445924,2.0,1.5729166562499999,1.643907215789475
1.786548975,2.0,1.4229398458333349,1.305062815789475
1.439974214210526,2.0,0.988611225,1.048913
1.021739,2.0,0.9893519722222224,0.9659610292397662
1.021739,2.0,0.99305575,1.048913
1.2430634769736841,1.839722226973685,1.032638578125,1.048913
0.8063300386639685,0.17857155105713016,1.0333330000000003,1.0670876945569054
0.9872708947368405,-0.0666669999999998,1.033333,1.038043631578945
0.9872708947368405,-0.0666669999999998,1.033333,1.038043631578945
1.50167319473684,0.37061376315789507,1.033333,1.059925657894735
1.3795029499999998,0.6665527623224732,1.033333,1.0805817518797
1.7797101499999999,1.14203463840156,1.033333,1.09057943859649
1.9131388245614034,1.022222,1.033333,1.054348
1.1923231749999998,0.8691518684210526,1.033333,1.054348
1.6811140999999998,-0.0210524210526313,1.033333,1.054348
1.710497684210525,-0.0222219999999997,1.64722209375,1.054348
1.710497684210525,-0.0222219999999997,1.64722209375,1.054348
