P091,P106,P115
1.21584992647059,1.038043,1.0510583947368424
1.07875823529412,1.038043,1.05205957894737
1.055556,1.4492274473684201,1.048913
1.055556,1.038043,1.048913
1.061111,1.7497282,1.048913
1.10648163888889,1.0788043947368449,1.048913
1.4047385294117651,1.076087,1.04272338888889
1.7904864738562065,1.076087,0.87150765925926
1.105228470588234,1.1672197052631579,0.8109267684210522
1.0833329999999999,1.0597829999999997,0.8534990000000007
1.083333,1.866132763157895,0.8369560000000005
1.083333,1.41514101754386,0.836956000000001
1.00008176470588,1.42448505263158,0.9090386842105265
1.016667,1.664187701754387,0.9117510623781683
1.016667,1.086956,0.902174
1.016667,1.2635186375,0.902174
1.016667,1.5821687690789474,0.902174
1.016667,1.1382532719298253,0.9021740000000001
1.016667,1.076087,1.2055206578947364
1.016667,1.076087,1.11537800584795
1.9977778,1.076087,0.948369277777778
1.79572646153846,1.076087,0.940217
1.177678410714285,1.076087,0.940217
1.188889,1.8352402631578948,0.940217
1.188889,1.032394236842105,0.940217
1.2304844358974367,1.1061213684210534,0.940217
1.656837653846155,1.63143597368421,0.940217
1.656837653846155,1.63143597368421,0.940217
1.6304563928571425,1.3269663,0.9041757894736845
1.39523814285714,1.03890115789474,0.899313157894737
1.1166669999999999,1.1315377669172928,0.8369560000000009
1.116667,1.365274684210525,0.836956000000001
1.116667,1.059783,0.836956000000001
1.87559530357143,1.059783,0.836956000000001
1.1098636530612243,1.9168437669172929,0.8369560000000008
1.083333,2.0,0.836956000000001
1.0906081428571435,2.0,0.836956000000001
1.274553958901098,1.850171600000002,0.7247139052631579
1.34325407142857,1.94879857894737,0.576373052631579
1.14107167857143,1.78232980131579,0.5586384473684213
1.055556,1.3176630500000002,0.548913
1.055556,1.076087,0.5628575
1.055556,1.6454996315789465,0.7687834561403507
1.055556,1.1471205263157866,1.55310845614035
1.055556,1.0532037894736834,1.7255911228070167
1.055556,1.0494135921052623,1.9992848684210525
1.055556,1.048913,1.998569736842105
1.055556,1.043478,1.985809180555555
1.055556,1.8963225641447363,1.021739
1.055556,1.9936141250000001,1.021739
1.055556,2.0,1.021739
1.8868055937500001,1.2747744953947375,1.021739
2.0,1.1169190328947376,0.599005822368421
2.0,1.065217,0.445652
2.0,1.048913,-0.0326089999999999
1.077778,1.048913,1.823798631578948
1.077778,1.626287131578945,0.9774026315789479
1.077778,1.8023419282894726,0.9751143157894744
1.077778,1.730201904761905,0.9569507631578955
1.2815974374999999,1.2808927105263148,0.907609000000001
1.3666670000000003,1.633295333333333,0.9076090000000011
1.84166675,1.0521734875000002,0.7099109375000002
1.1634612619047635,1.8487509175438601,0.570652
1.094444,1.0343252982456133,0.600495754385965
1.094444,1.01087,0.579805368421053
1.094444,1.01087,0.788043
1.094444,1.01087,0.788043
1.094444,1.01087,0.9830280350877194
1.0931401530612244,1.0992564360902257,0.9945649999999999
1.044444,1.39387863157895,0.994565
1.044444,1.0669332,0.994565
1.0444440000000002,1.038043,0.9945649999999999
1.044444,1.038043,0.994565
1.044444,1.038043,0.994565
1.044444,1.29648152631579,0.994565
1.044444,1.479119,0.994565
1.044444,1.479119,0.994565
