P086,P087,P090,P104
0.3720359599190284,0.36934495546558715,0.35334468846153855,0.3462196477732794
0.6949957894736842,0.46739100000000006,0.6573372588235303,0.46739100000000006
0.75,0.7672752289473685,0.6691850600000008,0.467391
0.75,0.8641300000000001,0.777174,0.9992130789473683
0.75,0.86413,0.777174,1.016304
0.75,0.8641300000000001,0.777174,1.016304
0.75,0.86413,0.777174,1.016304
0.912507375,0.8641300000000001,0.951087000000001,1.016304
0.983696,0.86413,0.951087000000001,1.016304
0.983696,0.86413,0.951087000000001,1.016304
0.980549421052632,0.86413,0.951087000000001,1.016304
0.980549421052632,0.86413,0.951087000000001,1.016304
0.948512368421052,0.86413,0.951087000000001,0.980263105263158
0.945651999999999,0.86413,0.9510870000000009,0.9689128000000007
0.9589529605263151,1.5028603026315808,0.951087000000001,1.2311213026315793
0.8896741,1.038043,1.0097252894736846,1.494565263157895
0.8896741,1.038043,1.0097252894736846,1.494565263157895
0.7748138881578954,1.000714657894737,0.9803258378289473,1.1092319802631587
0.842391000000001,0.961956,0.956522,1.74742557894737
0.8174102456140356,0.9619560000000001,0.956522,1.18869196491228
0.832236947368421,0.961956,1.418335368421055,1.054348
0.832236947368421,0.961956,1.418335368421055,1.054348
0.8804350000000001,0.961956,1.121086945,1.000286342105263
0.8804350000000001,0.9619559999999999,1.0,1.005925533834587
1.061499013157895,0.961956,1.0,1.815217460526315
1.24256302631579,0.961956,1.0,1.9748283947368401
1.319136084210525,0.961956,1.0,1.054348
1.0102974210526299,0.9619560000000001,1.0,1.054348
1.0,0.9619560000000001,1.0,1.054348
1.0,0.9619559999999999,1.0,1.054348
1.0,0.961956,0.986820525,1.195795289473685
1.0,0.961956,0.9233406842105265,1.34367857894737
1.0,0.961956,0.9364128499999995,1.0570653815789475
1.0,0.9619560000000001,0.945651999999999,1.054348
1.03016305,0.961956,0.945651999999999,1.3874428684210551
1.3404748578947367,0.9619560000000001,0.945651999999999,1.2695462280701768
1.3855122434210523,0.9619559999999999,0.945651999999999,1.0517736184210524
1.0597829999999997,0.961956,0.945651999999999,1.0543480000000003
1.059783,2.0,0.945651999999999,1.054348
1.059783,1.2154462736842102,0.945651999999999,1.054348
1.059783,1.027174,0.945651999999999,1.480692210526315
1.059783,1.027174,0.945651999999999,1.000285815789475
1.059783,1.027174,0.9451085249999991,0.9818359999999999
1.059783,1.027174,0.8999320500000003,0.98913
1.059783,1.027174,0.896739,0.9842865812865499
1.09754026315789,1.027174,0.896739,1.005435
1.41905044736842,1.027174,0.896739,1.005435
0.97119555,1.027174,0.896739,1.005435
0.945651999999999,1.027174,0.896739,1.005435
0.945651999999999,1.027174,0.896739,1.005435
0.945651999999999,1.027174,0.904211775,1.005435
0.9830418496240597,1.0271740000000003,0.9144019357142857,1.005435
1.005435,1.027174,0.918478,1.005435
1.005435,1.0271740000000003,0.9184780000000001,0.9812436842105269
1.0404893,1.027174,0.9372281,0.961956
1.113129263157895,1.027174,1.048913,0.961956
1.032609,1.027174,1.048913,0.961956
1.032609,1.027174,1.048913,0.961956
1.032609,1.027174,1.048913,0.961956
1.032609,1.027174,1.3995471666666666,0.9619560000000001
1.032609,1.027174,1.0635872,0.961956
1.032609,1.027174,1.01087,1.090960789473685
1.032609,1.1436563333333334,1.01087,1.1225530877192977
1.032609,1.1553203157894751,0.95665785,1.108696
0.9559495789473684,1.478046390789475,0.956522,1.150966416666665
0.918478,1.054348,0.956522,1.2722826
0.918478,1.054348,0.956522,1.7552837777777799
0.9184780000000001,1.0543480000000005,0.9892777324099729,1.0869560000000003
0.918478,1.054348,1.082094,1.086956
0.918478,1.054348,1.082094,1.086956
0.918478,1.054348,0.967391000000001,1.086956
0.918478,1.054348,0.967391000000001,1.086956
0.918478,1.054348,0.967391000000001,1.086956
