P033,P077,P118
1.108696,0.98913,1.0102019298245601
1.108696,0.98913,0.994565
1.7052346315789475,0.98913,1.0062211973684199
2.0,0.98913,1.65350845614035
1.963958815789475,0.98913,1.73126397368421
1.0565950526315786,1.8869319473684214,0.9622834285714281
1.043478,2.0,0.88587
1.043478,2.0,0.88587
1.0434780000000001,2.0,1.0054345065789474
1.273798431578948,1.640388968421052,1.038043
2.0,1.043478,1.038043
1.228890336842106,1.043478,1.598054736842106
1.34553794736842,1.2291187894736848,2.0
1.60955389473684,1.41475957894737,2.0
1.129362013157895,1.08938747368421,1.17105282894737
1.070652,1.038043,1.032609
1.070652,1.038043,1.032609
1.070652,1.038043,1.032609
1.070652,1.059782657894735,1.032609
1.159038763157895,1.0577805,1.032609
1.663615505263158,1.055721,1.032609
1.38152165,1.054348,1.032609
1.173369425,1.054348,1.032609
1.0255435,1.054348,1.7475051154970749
1.032609,1.054348,1.10540592105263
1.383152342105265,1.054348,1.038043
1.5811404736842132,1.054348,1.038043
1.606407315789475,1.054348,1.038043
1.070652,1.111842184210525,1.038043
1.8558352456140332,1.0922006315789468,1.038043
1.51926005263158,1.1354882456140367,1.038043
1.14745410526316,1.676058368421055,1.038043
1.146739,1.51773460526316,1.038043
1.146739,1.059783,1.37299742105263
1.146739,1.059783,1.251001157894735
1.2199274333333332,1.059783,1.305206
1.3663043,1.059783,1.13901589473684
1.3647022236842101,1.4346914590643274,1.05449102631579
1.163043,1.73762088888889,1.054348
1.6816361447368426,1.043478,1.351308751973685
1.97697402631579,1.043478,1.64826950394737
1.3474683872807016,1.0434780000000001,1.2262106140350886
1.14988542105263,1.043478,1.065217
1.4990701578947374,1.043478,1.065217
2.0,1.043478,1.065217
1.9972031695906434,1.0434780000000001,1.0652170000000003
2.0,1.043478,1.065217
2.0,1.043478,1.3210332807017533
1.9882722982456134,1.043478,1.5678869649122802
1.2323609736842098,1.0434780000000001,1.1792999561403519
1.36327252631579,1.043478,1.043478
1.032609,1.043478,1.043478
1.8573766475483577,1.0434780000000001,1.0434780000000001
1.3581233263157901,1.043478,1.043478
1.065217,1.043478,1.043478
1.0652170000000003,1.0434780000000001,1.0434780000000001
1.065217,1.043478,1.043478
1.065217,1.043478,1.0326801447368426
1.42915689473684,1.043478,1.027174
1.997568657894735,1.043478,1.027174
1.4719680877192964,1.043478,1.5001907368421066
1.059783,1.043478,1.15574944736842
1.059783,0.918478,1.021739
1.5938931710526325,0.8152886578947369,1.021739
1.741576125,1.312356842105265,1.248283657894735
1.48315225,1.83123568421053,1.47482831578947
1.3101523972222227,1.3571224473684222,1.1977973552631576
1.454136569444445,1.64602402631579,1.352116710526315
1.065217,1.0173534210526298,1.043478
1.065217,0.9578806842105262,1.043406486842105
1.065217,1.0,1.53632705263158
1.065217,1.0,1.339530815789475
1.065217,1.0,1.339530815789475
1.786412951461988,1.0,1.070652
1.4905131578947364,1.0,1.111985210526315
1.145738210526315,1.0,1.130435
1.1352141013157893,1.0,1.9659324999999999
1.086956,1.0,2.0
1.086956,0.9665331754385966,1.8968343859649135
1.0869560000000003,1.9409801754385967,1.1073414807017548
1.086956,2.0,1.119565
1.086956,2.0,1.119565
1.086956,1.723827210526315,1.119565
1.086956,1.1296721403508772,1.53604110526316
1.086956,1.0566840701754385,1.6840197807017552
1.086956,0.983696,2.0
1.086956,0.983696,1.1980358070175434
1.1451182105263167,0.983696,1.048913
1.184783,0.983696,1.048913
1.14866980263158,0.983696,1.048913
1.339101736842105,0.9870569605263158,1.048913
1.126930789473685,1.08001997368421,1.048913
1.125,1.0706519999999997,1.0489130000000002
1.125,1.070652,1.048913
1.125,1.070652,1.709239131578945
1.125,1.070652,1.4973326453947375
1.125,1.070652,1.0
1.40260294736842,1.070652,1.0
1.68506860526316,1.070652,1.0
1.097826,2.0,1.0
1.097826,2.0,1.0
1.097826,1.43373153026316,1.020923775
1.34812802777778,1.032609,1.021739
1.2796526491228069,1.032609,1.021739
1.45509136842105,1.032609,1.021739
1.0835236184210526,1.032609,1.021739
1.038043,1.032609,1.021739
1.038043,1.032609,1.627860289473685
1.038043,1.032609,1.707093815789475
1.038043,1.032609,0.98913
1.038043,1.032609,0.98913
1.5159227543859668,1.032609,0.98913
1.75486263157895,1.032609,0.98913
1.85755160526316,1.032609,1.53503992105263
1.0746563947368402,1.032609,1.41089810526316
1.065217,1.032609,1.0478829473684201
1.80205952631579,1.032609,1.02030854385965
1.40703668421053,1.032609,1.08266563157895
1.621472210526315,1.032609,0.98913
1.103261,1.579805605263155,0.98913
1.103261,1.701659,0.98913
1.103261,1.0752860842105263,0.98913
1.103261,1.076087,0.98913
1.103261,1.8144069649122798,1.1789660964912283
1.103261,2.0,1.25586352631579
1.103261,2.0,1.52259705263158
1.103261,1.9748283859649132,1.2880813754385967
1.1303396491228066,1.043478,1.5331805614035101
1.5829520394736827,1.043478,1.2733838289473673
1.3486844210526319,1.043478,1.173913
1.13587,1.0434780000000001,1.1413995000000001
1.13587,1.043478,1.2394165
1.13587,1.043478,1.092391
1.13587,1.0434780000000001,1.092391
1.13587,1.441075421052635,1.59839810526316
1.13587,1.7205377105263175,1.43921610526316
1.13587,1.1495040701754367,1.038043
1.723175215789474,1.0869560000000003,1.101287294736842
1.3993559035087717,1.086956,1.103261
1.076087,1.086956,1.1362987105263151
1.076087,1.086956,1.20881014473684
1.076087,1.086956,1.188533203216375
1.076087,1.086956,1.39616668421053
1.76149887368421,1.086956,1.1545764421052638
1.3224020317982448,1.086956,1.105227513157895
1.119565,1.086956,1.103261
1.784722166666666,1.086956,1.103261
1.3189769323308271,1.086956,1.103261
1.130435,1.58338078947368,1.103261
1.130435,1.785755184210525,1.103261
1.130435,1.0291762631578951,1.103261
1.130435,1.027174,1.103261
1.146739,1.035469,1.103261
1.146739,1.0394735,1.103261
1.146739,1.043478,1.103261
1.146739,1.0434780000000001,1.2516983101608186
1.146739,1.043478,1.103261
1.146739,1.043478,1.3961670000000002
1.146739,1.043478,1.1370137894736851
1.146739,1.043478,1.103261
1.146739,1.043478,1.103261
1.146739,1.043478,1.103261
1.146739,1.043478,1.34850555
1.146739,1.043478,1.40199515526316
1.146739,1.043478,1.206522
1.8925271750000001,1.043478,1.233552868421055
1.8416761842105251,1.043478,1.86985131578947
1.3741491842105251,1.043478,1.89991741959064
1.920652147368422,1.043478,1.166533431578948
2.0,1.043478,1.157609
1.9938167842105265,1.0434780000000001,1.157609
2.0,1.043478,1.157609
1.98627010526316,1.043478,1.157609
1.2651599999999998,1.043478,1.156893736842105
1.092391,1.043478,1.1011154210526302
1.1213292280701752,1.0434780000000001,1.0663613771929816
1.130435,0.9938501315789481,1.070652
1.1362987105263151,1.751287157894735,1.070652
1.146739,1.4294193815789478,1.070652
1.146739,1.027174,1.103261
1.146739,1.027174,1.103261
1.146739,1.027174,1.2844966000000002
1.146739,1.027174,1.1192932749999998
1.58953084210526,1.027174,1.119565
1.4491027197368425,0.9979260131578951,1.119565
1.9436057530864201,0.9945649999999999,1.1100302105263156
1.714416405263158,0.9945649999999999,1.1242386400000002
1.043478,0.994565,1.7298912
1.043478,1.0381436622807032,1.2379623982456132
1.043478,1.054348,1.048913
1.043478,1.054348,1.059783
1.043478,1.054348,1.059783
1.043478,1.054348,1.5155417192982432
1.043478,1.054348,1.48312347368421
1.043478,1.054348,1.11413
1.1622804736842098,1.054348,1.11413
1.059783,1.054348,1.11413
1.059783,1.054348,1.11413
1.059783,1.054348,1.11413
1.20695110526316,1.038043,1.11413
1.42748855263158,1.038043,1.11413
1.488169,1.038043,1.11413
1.3611011666666668,1.038043,1.11413
1.4834097368421066,0.98093047368421,1.11413
1.940074368421055,0.951087000000001,1.11413
1.5781846842105267,0.951087000000001,1.4492751754385969
1.184783,1.12643021052632,1.081522
1.184783,1.825286042105264,1.081522
1.184783,2.0,1.081522
1.184783,1.8109982631578951,1.081522
1.184783,1.11656152631579,1.081522
1.5227404473684198,0.98913,1.16108086111111
1.6437834834308,1.0039852,1.16535824074074
1.7417047236842125,1.048913,1.173913
1.0978259999999997,1.0489130000000002,1.1715770438596493
1.097826,1.048913,1.223169094736842
1.097826,1.048913,1.20165931578947
1.660640736842106,1.048913,1.146739
1.4876591804511272,1.048913,1.7929470233082714
1.87814644736842,1.048913,1.41118413157895
1.086956,1.048913,1.86413045
1.086956,1.9818721447368426,1.076087
1.086956,2.0,1.076087
1.086956,2.0,1.076087
1.086956,2.0,1.076087
1.086956,2.0,1.076087
1.12900421052632,1.02831789473684,1.076087
1.1353453508771936,1.016304,1.884248666666667
1.1305112771929828,1.016304,2.0
1.744779789473685,1.016304,1.3910396796052626
2.0,1.016304,1.097826
1.81334951631579,1.016304,1.763386705263158
1.6588815447368432,1.016304,2.0
1.604595684210527,1.016304,2.0
1.71596105263158,1.016304,2.0
1.097826,1.016304,1.762092325
1.097826,1.016304,1.038043
1.097826,1.016304,1.6971775789473666
1.097826,1.016304,2.0
1.097826,1.016304,2.0
1.097826,1.0577087368421052,1.4428631710526325
1.097826,1.076087,1.043478
1.097826,1.076087,1.1519831052631566
1.097826,1.076087,1.185783684210525
1.097826,1.076087,1.1750572105263148
1.097826,1.076087,1.14425198391813
1.097826,1.076087,1.11413
1.672656221875,1.0760869999999998,1.1141299999999998
2.0,1.0401136608421058,1.1115443242105263
2.0,1.016304,1.103261
2.0,1.016304,1.103261
2.0,1.016304,1.34510883333333
2.0,1.0504149868421049,1.1793481315789474
2.0,1.0410469736842098,1.298913263157895
2.0,1.059783,1.059783
2.0,1.173341289473685,1.059783
1.39645310526316,2.0,1.059783
1.39645310526316,2.0,1.059783
1.122769021052632,2.0,1.059783
1.0543480000000003,2.0,1.0597829999999997
1.054348,2.0,1.059783
1.054348,2.0,1.059783
1.054348,2.0,1.059783
1.054348,2.0,1.059783
1.054348,1.0716058421052634,1.059783
1.17591544736842,1.032609,1.059783
1.52254714736842,1.032609,1.059783
1.3074403169590643,1.032609,1.0554604269005845
1.2797483815789477,1.032609,1.0500572105263148
1.662852789473683,1.032609,1.3055870877193
1.662852789473683,1.032609,1.3055870877193
1.2730976710526325,1.032609,1.1986555526315776
1.119565,1.032609,1.1289333552631573
1.119565,1.032609,1.108696
1.119565,1.032609,1.22978605263158
1.119565,1.032609,1.163043
1.119565,1.032609,1.163043
1.8469679868421074,1.032609,1.163043
1.7430206315789498,1.032609,1.163043
