P009,P039,P042
0.5695578607287453,0.5369993360323886,0.7572136478632481
1.0444440000000002,0.7833330000000001,0.9227481954887221
1.0444440000000002,0.7943112105263157,1.024772795853269
1.044444,0.944444000000001,1.021739
1.044444,0.944444000000001,1.021739
1.044444,0.9776020105263161,1.021739
1.044444,0.983333,1.021739
1.0444440000000002,0.983333,1.0359855928571429
1.0908670850877185,0.983333,1.038043
1.044444,0.983333,1.038043
1.21833305,0.983333,1.04791160526316
1.21833305,0.983333,1.04791160526316
1.3922221,0.983333,1.05778021052632
1.1576023508771918,0.983333,1.0815219999999999
1.1,1.083333,1.73483984210526
1.70701752631579,1.083333,1.95623568421053
1.8501462105263151,1.083333,1.6054061842105298
1.8501462105263151,1.083333,1.6054061842105298
1.449261710526315,1.083333,0.9296340263157905
1.115204484210526,1.083333,0.929348000000001
1.28713442105263,1.083333,0.929348000000001
1.50029226315789,1.41812852631579,0.929348000000001
1.729239684210525,1.709064263157895,0.929348000000001
1.729239684210525,1.709064263157895,0.929348000000001
1.40698086885965,1.4248537017543859,0.929348000000001
1.4236840263157902,0.9884501315789476,0.929348000000001
1.4236840263157902,0.9884501315789476,0.929348000000001
1.075617555555555,0.983333,1.7378432631578948
1.6147224,0.983333,1.3352190058479534
1.6147224,0.983333,1.3352190058479534
1.8379142105263166,0.983333,0.994565
1.983333342105265,0.983333,0.994565
2.0,0.983333,0.994565
2.0,0.983333,0.994565
1.875051887559809,0.983333,0.9945649999999998
2.0,0.983333,0.994565
1.2319444,0.983333,1.25085810526316
1.238889,0.983333,1.600686578947365
1.238889,0.983333,1.6851641578947367
1.51447375,0.983333,1.23812917105263
1.6063353333333332,0.983333,1.0327039122807
1.7900585,0.983333,1.02874692105263
2.0,0.983333,1.043478
1.5772016059210532,0.983333,1.0434780000000001
1.277778,0.983333,1.043478
1.46798255263158,0.983333,1.043478
1.11871357894737,0.983333,1.043478
1.11871357894737,0.983333,1.043478
1.0871346052631599,0.9992686842105251,1.043478
1.0871346052631599,0.9992686842105251,1.043478
1.088889,1.8784892877193,1.04576654385965
1.088889,1.85745613157895,1.0324657368421049
1.088889,2.0,1.0576370000000002
1.088889,1.2430628052631578,1.0652170000000003
1.088889,2.0,1.065217
1.3537622096491235,1.011111,1.065217
1.4270906157894734,1.011111,1.3633673859649136
1.4224999,1.011111,1.06950763157895
1.5291081467836254,1.0111109999999999,1.67318198245614
1.65175447368421,1.011111,1.944508
1.70073097368421,1.011111,1.537328289473685
1.70073097368421,1.011111,1.537328289473685
1.1179335614035082,1.110867271929825,1.0434780000000001
1.09649136842105,1.011111,1.043478
1.259210289473685,1.172222,1.043478
1.39619857894737,1.172222,1.043478
