P167,P169,P173,P210
0.5496282502923977,0.40709392631578944,0.4464969590977444,0.23644464131578952
0.6418760921052633,0.478261,0.592391,0.5811644736842105
0.8833900877192983,0.5272217105263158,0.592391,0.9480931442982451
1.033655015432099,0.8422003040935682,0.7496743137426906,0.9407260116959064
1.038043,0.842391000000001,0.9351084200000003,0.652174
1.038043,0.842391000000001,0.940217,0.652174
1.038043,0.842391000000001,0.940217,0.6834955789473685
1.038043,1.026389166666666,0.940217,0.733696
1.038043,1.032609,0.940217,0.733696
1.038043,1.032609,0.940217,0.733696
1.22725939473684,1.032609,0.940217,0.733696
1.70752278947368,1.032609,0.940217,0.733696
1.7282608947368434,1.032609,0.940217,0.733696
1.032609,1.554777,0.940217,0.8991707894736851
1.032609,1.554777,0.940217,0.8991707894736851
1.032609,1.40374715789474,1.07961925,1.977974815789475
1.032609,1.40374715789474,1.07961925,1.977974815789475
1.032609,1.3538804949874699,1.110464932706767,1.7851421428571441
1.032609,1.454805342105265,0.9848613144736845,1.742419868421055
1.032609,1.0413610947368421,0.972826000000001,1.953947357894736
1.032609,1.037757,0.972826000000001,1.19994263157895
1.032609,1.032609,0.972826000000001,1.016304
1.2704517105263151,1.032609,0.972826000000001,1.016304
1.065217,1.08524042105263,0.972826000000001,1.016304
1.065217,1.1478435438596502,1.0239129750000004,1.016304
1.065217,1.1133412573099435,1.6372425429824566,1.016304
1.065217,1.059783,1.0757608900000002,1.126658747368422
1.0652170000000003,1.0597829999999997,1.0271740000000003,1.7977688195488728
1.065217,1.059783,1.027174,1.616990789473685
1.0652170000000003,1.0597829999999997,1.0261156421052633,1.021739
1.057436842105264,1.059783,0.972826000000001,1.6279404578947378
1.065217,1.059783,0.972826000000001,1.93907315789474
1.05892421052632,1.059783,0.972826000000001,1.91332957894737
1.049714242105264,1.059783,0.972826000000001,1.0576314157894742
1.644475587953218,1.059783,1.5059239494736842,1.021739
1.96167047368421,1.059783,1.62663045,1.021739
1.1939090162768036,1.2966726666666666,1.2653080578947367,1.021739
1.005435,1.2265527012670552,1.9313501228070182,1.021739
1.005435,1.054348,1.2466484999999998,1.021739
1.005435,1.054348,1.048913,1.0227401578947348
1.4344807777777802,1.054348,1.048913,0.871059925
1.166385304938271,1.90942029239766,1.048913,1.005435
1.05258165,1.84696792105263,1.048913,1.005435
1.258581,2.0,1.048913,1.005435
1.0875282631579,2.0,1.048913,1.005435
1.163043,2.0,1.048913,1.005435
